smiles,hERG_top20_6_brics_mol,group
c1ccc(-c2ccccc2N2CCCC2)c(-c2ccc3ccccc3c2)c1,1,test
Clc1ccc2[nH]c(-c3ccc4c(c3)[nH]c3c(-c5ccccc5)cnc([C@H]5CC[C@@H](c6ccccc6)CC5)c34)nc2c1,1,test
CN1CCN(C2CN(C34CCC(N5CC(N6CCN(C)CC6)C5)(CC3)OC4)C2)CC1,1,test
CN1C2CCCC1CC(c1ccc3ncc(F)c(-c4c(Cl)cc(-n5c(N)nc6cc(Cl)ccc65)c(O)c4C4CC5CCCC(C4)N5C)c3n1)C2,1,test
N#Cc1ccc(-c2cc(-c3ccc(Cl)c(-c4cc(-c5ccccc5)ccc4Cl)c3)ccc2Cl)cc1,1,test
O=c1[nH]ccc2nc(-c3ccc(Cl)c(Cl)c3)c(-c3nc4cc[nH]c(=O)c4cc3-c3ccc(Cl)c(Cl)c3)cc12,1,test
CN1C(C)(C)CC(c2ccc(-c3ccc4c(c3)C3(COC(N)=N3)C3(CC3)CO4)cc2)CC1(C)C,1,test
CC1(C)CC(COC(=N)c2ccc(-c3ncnc4c3CNC4)s2)CC(C)(C)N1,1,test
Cc1c(Cl)ccc(-c2cccc(-c3cccc(N4CCC5(CCN(CCC(F)(F)F)CC5)CC4)c3)c2)c1Cl,1,test
Clc1cc(Cl)c2cc(-c3ccc4c(-c5ccnc6cc(-c7ccccc7)ccc56)ccnc4c3)c3ccc(-c4ccccc4)cc3c2c1,1,test
Cc1ccc(N2CCC(c3cccc(C4CCN(c5ccc(C)cc5)CC4)c3)CC2)cc1,1,test
CN1C2CCCC1CC(c1ccc3ncc(F)c(-c4c(Cl)cc(-n5c(N)nc6cc(Cl)ccc65)c(O)c4-n4c(N)nc5cc(Cl)ccc54)c3n1)C2,1,test
N#Cc1cccc2c1CCN2c1ccc2nonc2c1,1,test
c1ccc(N2CCN([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)CC2)cc1,1,test
CC1(C)CC([C@H]2Cc3c([nH]c4ccccc34)[C@@H](C3CCOCC3)N2)CC(C)(C)N1,1,test
Fc1ccc(C2CCN(C3CCN(C4CCN(c5ccc(F)cc5)C4)C3)C2)cc1,1,test
c1ccc([C@H]2CC[C@@H](c3cccc([C@H]4CC[C@@H](c5ccccc5)CC4)c3)CC2)cc1,1,test
CC(C)c1ccc(Cl)c(Cl)c1,1,test
Cc1cccc(N2CCN(c3cc4c(c(C(F)(F)F)c3)N(c3cccc(C)c3)CC4)[C@H](C)C2)c1,1,test
Cc1ccc2c(-c3ccc(Cl)cc3)cccc2n1,1,test
c1ccc(C2CCCCN2)cc1,1,test
CN(C)c1ccc(-c2ccc(-c3ccc(N(C)C)c(F)c3)c(F)c2)c(Cl)c1,1,test
c1ccc([C@H]2CC[C@@H](c3ccc([C@H]4CC[C@@H](c5ccccc5)CC4)cc3)CC2)cc1,1,test
Clc1ccc(-c2ccc([C@H]3C[C@@H]4CC[C@H](C3)N4c3ccc(C#CC4CC4)c(Cl)c3Cl)cc2-c2ccc(C#CC3CC3)c(Cl)c2Cl)cc1Cl,1,test
Cc1cc(-c2ccc3ncc([C@H]4CCc5cc(-c6ncnc7c6CNC7)ccc5C4)c(-c4cccc(Cl)c4)c3c2)no1,1,test
Fc1ccc(C2C[NH2+]CCC2F)cc1,1,test
CCCCC[C@@H](Cc1cc(Cl)cc(C)c1-c1cc(Cl)cc(C)c1-c1ccc(F)cc1)C(=O)c1ccc(F)cc1,1,test
Clc1ccc(N2CCc3cc4nc(-c5cc(Cl)c6c(Cl)c(N7CCc8ccccc8C7C7CCCCC7)n(-c7ccc(Cl)c(Cl)c7)c6n5)oc4cc3CC2)cc1Cl,1,test
CN1CCN(c2cnc3ccccn23)CC1,1,test
CN1CCN(C2CCN(C3CCN(C4CCN(c5ccc(Cl)cc5)CC4)CC3)CC2)CC1,1,test
c1cc(-c2ccc(-c3ccc(N4CCOCC4)cc3)cc2)cc(N2CCOCC2)c1,1,test
Clc1ccc(N2CCC(N3CC(c4ccc(Br)cc4)C3)CC2)cc1Cl,1,test
O=C1OCc2cc(-c3ccc(F)cc3)ccc21,1,test
CN1c2ccccc2C23CC4C(C5CC(C12)N4C(O)C5C(CCN)N1CCC(C)(c2ccccc2)CC1)[C@H]3O,1,test
c1ccc2c(c1)c1ccnc(C3CCOCC3)c1n2[C@@H]1CCCNC1,1,test
CN1[C@H]2CCC[C@@H]1CC(c1cc3sc(-c4ccc(C5C[C@@H]6CCC[C@H](C5)N6C)c(-c5cccc([N+](=O)[O-])c5)c4)nc3cn1)C2,1,test
Fc1cc(C2CCOCC2)ccc1N1CCCC(N2CCCC(N3c4ccccc4CCc4ccccc43)C2)C1,1,test
CN1C[C@H](C2CN(C3CCc4c(c5ccccc5n4C)C3=O)C2)N(C2CCc3c(c4ccccc4n3C)C2=O)Cc2cc(Cl)ccc21,1,test
Clc1cccc(N2CC[C@]3(C[C@@H]3c3cccc(Cl)c3Cl)C2)c1,1,test
O=C1COc2ccccc2N1CCN1CCC(N2CCC(c3ccccc3F)CC2)CC1,1,test
Fc1ccc2c(c1)CC1(CCN(c3ccc(-c4ccc(C5C[NH2+]CCC5F)cc4)cc3)CC1)O2,1,test
Fc1ccc(-c2nc(C3CCN(c4ncc(Cl)c(C5CNC5)n4)CC3)ncc2Cl)cc1,1,test
FC(F)(F)c1nc2ncc(Cl)cc2o1,1,test
CCCN1CCC2(CC1)CCN(c1ccc3c(c1)[nH]c1c(-c4ccc5c(c4)CCC5=O)cnc(-c4ccc5c(c4)CCC5=O)c13)CC2,1,test
CN1CCC[C@@H](N2CCN(c3ccccc3)CC2)C1,1,test
CN1CCC(c2ccccc2-c2nc(N)nc3cc(N4CC5(CCN(C6CCN(C)CC6)CC5)c5cccnc54)sc23)CC1,1,test
Cc1cc(C#N)cnc1[C@H]1C[C@@H]2CC[C@H](C1)N2c1ccc(C2(O)CCN(c3cccc(F)c3)CC2)cc1,1,test
Fc1ccc(-c2nc(C3CCN(c4ncc(Cl)c(-c5ccc(F)cc5)n4)CC3)ncc2Cl)cc1,1,test
c1cc(-c2ccc3c(c2)OCO3)ccc1-c1ccc(N2CCOCC2)cc1,1,test
Cc1cc(N2CCC(C(F)(F)F)CC2)no1,1,test
C[C@@H]1OC=C(C(=O)[NH+]2CCC(c3ccc4cc(C5CCN(C)CC5)ccc4n3)CC2)[C@H]2C[C@H]3c4[nH]c5ccccc5c4CCN3C[C@H]12,1,test
Fc1ccc(-c2nc(OC(F)F)nc3cccc(-c4ccc(OC(F)F)cc4)c23)cc1,1,test
c1ccc(C2CCN(C3CCN(C4CCN([C@H]5Cc6c([nH]c7ccccc67)[C@@H](C6CCOCC6)N5)CC4)CC3)CC2)cc1,1,test
c1ccc(-c2ccccc2N2CCN(c3ccccc3-c3ccccc3)CC2)cc1,1,test
CC(C)Cc1ccc(-c2ccc3ncc(F)c(-c4c(F)cnc5ccc(-c6cccc(C#N)c6)nc45)c3n2)cc1,1,test
c1cc(N2CCC3(CC2)CCN(C2CC[NH2+]CC2)CC3)ccc1C1CC[NH2+]CC1,1,test
Cc1ccc2c(-c3cc4ccccc4[nH]3)cccc2n1,1,test
Cc1c(C)n(-c2ccc(Cl)c(F)c2)c2ncnc(-n3cc(N4CC5(CCN(c6ccc(Cl)cc6)CC5)c5cccnc54)c4ccc(Cl)cc43)c12,1,test
Fc1cc(N2CCCC2)ccc1N1CCCC(N2CCCC(N3c4ccccc4CCc4ccccc43)C2)C1,1,test
CC(C)(C)c1ccc(-c2ccc3onc(C(C)(C)C)c3c2)cc1,1,test
Fc1cccc(-c2ccc3c(c2)nc(-c2ccc(F)cc2F)c2cccn23)c1,1,test
CC1CCN(c2cc(Cl)c(N)cc2-c2cccc([C@]34CC[C@H](CC3)C4(C)C)c2)CC1,1,test
c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](C1CCN(c2ccc(-c4ccc5c(c4)CC[C@H]([C@H]4Cc6c([nH]c7ccccc67)[C@@H](C6CCOCC6)N4)C5)cc2)CC1)C3,1,test
CN1CCN(c2ccc3ncnc(N4CCCC4)c3c2)CC1,1,test
Clc1ccc(C2CN(c3ccc(Cl)c(Cl)c3)C2)cc1Cl,1,test
Cc1ccc(N2CC[C@H](c3nccc4ccccc34)[C@H](n3c(-c4nccc5ccccc45)nc4ccccc43)C2)cc1Cl,1,test
O=C1C(N2C(=O)N(c3cc(=O)c4ccc(F)cc4o3)C(=O)C23CCN(c2ccc4nccc(-c5cc(=O)c6ccc(F)cc6o5)c4c2)CC3)CCc2ccccc2N1CCF,1,test
O=c1[nH]c2ccccc2n1-c1ccc(-c2ccc(C3C[NH2+]CCC3F)cc2)cc1,1,test
c1ccc2oc(N3CCNCC3)cc2c1,1,test
Clc1ccc(C23CCC(c4ccc(Cl)c(Cl)c4)(CC2)CO3)cc1,1,test
CC(C)c1ccc(-c2ccc(I)cc2F)cc1,1,test
NC(=O)C1CCN(c2ccc(-c3ccc(Cl)cc3)cc2)CC1,1,test
NC1=NC2(CO1)c1cc(-c3ccc4ncc(-c5ccc(F)cc5)c(C56CCC(c7ccc(F)cc7)(CC5)OC6)c4c3)ccc1OCC21CC1,1,test
CC1(C)[C@H](c2cc(F)c3c(=O)n(C4CCN(C5CCN(c6ccccc6F)CC5)CC4)ncc3c2)CC[C@]1(C)N,1,test
N#Cc1ccc(-c2cn(-c3ccc4ncc(C#N)c(-c5cn(C(F)(F)F)c6ccc(Cl)cc56)c4c3)c3ccc(Cl)cc23)cc1,1,test
FC1CC[NH2+]CC1c1ccc(Cl)cc1,1,test
CN1[C@@H]2CC[C@@H]1CC(c1ccccc1)C2,1,test
NC1=NC2(CO1)c1cc([C@H]3C=C(c4cc(F)ccc4F)CN3c3ccc4c(c3)C3(COC(N)=N3)C3(CC3)CO4)ccc1OCC21CC1,1,test
CS(=O)(=O)c1ccc(-c2ccc(-c3ccc(F)cc3Br)cc2)cc1,1,test
CC1(C)[C@H](n2ncc3cc(N4CCC(n5ncc6cc(-c7ccccc7F)cc(F)c6c5=O)CC4)cc(F)c3c2=O)CC[C@]1(C)N,1,test
Fc1ccc(-c2ccc(-c3ccc(-c4cncc(-c5ccccc5)c4)cc3)cc2)cc1,1,test
Brc1ccc(C2CN(C3CCN(C4CCN(c5ccc(Br)cc5)CC4)CC3)C2)cc1,1,test
C[C@H]1SC(N)=N[C@@]2(c3ccc4cc(-c5ccc(Cl)cc5)ccc4c3)COC([C@@H]3COc4cccc(-c5ccc(Cl)cc5)c4C3)C[C@@H]12,1,test
Clc1cnc(C2CCN(c3ncc(Cl)c(C4CNC4)n3)CC2)nc1C1CNC1,1,test
O=S(=O)(CCN1CCC[C@H](N2CCC[C@H](N3CCC[C@H](c4ccccc4)C3)C2)C1)c1ccc(O)cc1,1,test
Nc1nc(N2CCC(C3CCN(C45CCC(c6nc(N)nc7cc(F)ccc67)(CC4)OC5)CC3)CC2)c2ccc(F)cc2n1,1,test
c1ccc(N2CCN(c3ccccc3-c3nsc4ccccc34)CC2)cc1,1,test
N#Cc1cccc([C@H]2CCCN(C34CCC(c5cccc(C#N)c5)(CC3)CO4)C2)c1,1,test
Cc1cccc(N2CCN(c3cc4c(c(-c5ccc(Cl)c(Cl)c5)c3)N(c3cccc(C)c3)CC4)[C@H](C)C2)c1,1,test
CCCS(=O)(=O)n1c2c(c3cc(C4CCCCN4)ccc31)CN(S(=O)(=O)c1ccc(C)cc1)CC2,1,test
Fc1ccc(-c2ccccc2C2C[NH2+]CCC2F)cc1Cl,1,test
FC(F)(F)c1ccc(-c2c(C(F)(F)F)cnc3ccc(C(F)(F)F)cc23)cc1,1,test
N#Cc1ccccc1-c1cc(O)c(O)c(O)c1,1,test
FC1CC[NH2+]CC1c1cccc(-c2ccc(Cl)cc2)c1,1,test
Fc1cccc(-c2ccc(-c3c(-c4c(-c5cccc(F)c5)ncc5cncn45)ncc4cncn34)cc2)c1,1,test
N#Cc1nc(-c2ccccc2)c(-c2ccccc2)c(-c2ccc(-c3ccc(F)cc3)cc2)n1,1,test
Fc1ccc(-c2ccc(-c3ccc(-c4ccc(F)cc4)cc3)cc2)cc1,1,test
c1ccc(-c2cccc(-c3ccc4c(c3)OCO4)c2)cc1,1,test
C[C@H]1Sc2ccccc2O[C@@H]1c1cccc2nonc12,1,test
COC12CCC(N3CC4CN(C56CCC(c7ccc(Cl)cc7)(CC5)OC6)CC(C3)O4)(CC1)OC2,1,test
FC(F)(F)c1ccc(Cl)c(-c2ccc(Cl)c(-c3cc(-c4ccccc4)ccc3Cl)c2)c1,1,test
c1ccc(-c2ccc(N3CCC[C@@H](N4CCC[C@@H](c5ccccc5)C4)C3)cc2)cc1,1,test
Brc1cccc(-c2ccccc2)c1,1,test
Clc1ccc(-c2ccc3c(-c4ccnc5cc(-c6cc7c(Cl)cc(Cl)cc7c7cc(-c8ccc(Cl)cc8)ccc67)ccc45)ccnc3c2)cc1,1,test
C[C@H]1SC(N)=N[C@@]2(c3ccc(Cl)cc3)COC([C@@H]3COc4cccc([C@]56COC(c7ccc(Cl)cc7)C[C@H]5[C@@H](C)SC(N)=N6)c4C3)C[C@@H]12,1,test
N#CCC(=O)c1ccc(C(=O)CC#N)cc1,1,test
Clc1ccc(-c2ccc(N3CCC(c4ccc(-c5cnc6ccccn56)cc4)CC3)cc2)cc1,1,test
c1ccc(-c2cc3ccccc3[nH]2)cc1,1,test
Cc1cc(C#N)cnc1C1(O)CCN(c2ccc(C3(O)CCN(c4cccc(F)c4)CC3)cc2)CC1,1,test
CN1CCN=C1c1ccc(N2CC(c3cc(F)ccc3F)=C[C@@H]2c2nc3ncc(-c4ccccc4-c4ccc(C#N)cc4)cc3s2)cc1,1,test
N#Cc1ccc(-c2ccc(C#N)cc2)cc1,1,test
Fc1ccc(N2CCC3(CCCc4c(-c5ccc(Cl)c(Cl)c5)cccc43)C2)cc1,1,test
Cn1c2c(c3ccccc31)C(=O)[C@H](c1nc3c4c(ccc3o1)CCN([C@@H]1Cc3ccccc3[C@H](c3ccc(Cl)c(Cl)c3)C1)CC4)CC2,1,test
CN(C)c1ccc(N2CCC3CN(c4ccc(N(C)C)c(Cl)c4)CC32)cc1,1,test
CN1CCc2cccc3c2C1Cc1ccc([C@H]2CC[C@H](c4ccc5c(c4)N(c4nc([C@H]6CCCC[C@@H]6O)c6ccccn46)c4ccccc4S5)CC2)c(O)c1-3,1,test
c1ccc(-c2ccc([C@@H]3CCCN(c4ccccc4)C3)cc2)cc1,1,test
O=S(=O)(CCN1CCC[C@H](c2ccccc2)C1)c1ccc(O)cc1,1,test
Clc1ccc(-c2ccc(-c3ccc(Cl)cc3)cc2)cc1,1,test
Cc1ccc(-c2ccc3[nH]c(-c4ccc(-c5ccc(F)cc5)cc4)nc3c2)cc1,1,test
Oc1ccc2ccccc2c1/N=N/c1c(-c2ccccc2)cc(Cl)cc1-c1ccccc1,1,test
CCCCC[C@@H](Cc1cc(Cl)cc(C)c1-c1ccc(F)cc1)C(=O)c1c(C)cc(Cl)cc1-c1ccc(F)cc1,1,test
N#Cc1ccc(-c2cn(C(F)(F)F)c3ccc(Cl)cc23)cc1,1,test
O=S(=O)(c1ccc(-c2cccc(F)c2)cc1)N1CC[C@H]2C(c3ccc(C4=CC5(CCNCC5)Oc5ccccc54)nc3)CC[C@H]21,1,test
c1ccc(C2CCN(C3CCN(c4ccccc4)CC3)CC2)cc1,1,test
CN(C)c1cccc(N(C)C)c1,1,test
O=S(=O)(c1ccc(-c2ccc(-c3ccc(F)cc3)cc2)cc1)N1CCN(c2ccc(Cl)cc2)CC1,1,test
Cn1c(=O)n(-c2ccc(Cl)cc2Cl)c(=O)c2c1c(C#N)c(-c1ccc(Cl)cc1)n2-c1c(F)cnc2ccc(-c3ccc(Cl)cc3Cl)nc12,1,test
NC1=NC2(CO1)c1cc(-c3ccc(-c4ccc5c(c4)C4(COC(N)=N4)C4(COC4)C4(CCC4)O5)cc3)ccc1OC1(CCC1)C21COC1,1,test
O=c1c2cc(-c3ccccc3)ccc2ccc2ncc(-c3cc4c(=O)n(-c5nc6cc(-c7ccccc7)ccc6[nH]5)cnc4c4ccccc34)cc12,1,test
Cn1c2c(c3ccccc31)C(=O)N(C(C)(C)CC(O)(Cc1cc(Cl)c(N)cc1CC(O)(CC(C)(C)c1cc(Cl)ccc1F)C(F)(F)F)C(F)(F)F)CC2,1,test
Clc1cccc(-c2ccc3c(c2)[nH]c2c(-c4cccc(Cl)c4)cnc(-c4cc5sc(-c6cccc(Cl)c6)nc5cn4)c23)c1,1,test
Fc1cnc2nc(-c3nc(-c4ccc(Cl)c(Cl)c4)ncc3N3CC4CC4(c4ccc(C5=CC6(CCNCC6)Oc6ccccc65)cc4)C3)oc2c1,1,test
FC(F)(F)c1ccc(-c2ccc(-c3cccc(C(F)(F)F)c3)cc2)cc1,1,test
c1cn2cncc2c(N2CCC3CN([C@H]4CCNC4)CC32)c1[C@H]1CCNC1,1,test
CCCCc1cccc(-c2cccc([C@H]3CCCN(CC)C3)c2)c1,1,test
Cc1cc(Cl)nc(Cl)c1C1Cc2ccccc2CN1c1ccc(-c2ccc(-c3ccc(Cl)cc3)cc2Cl)c(Cl)c1,1,test
Nc1nccn2c(-c3cccc(Cl)c3Cl)nc(-c3nc(-c4ncnc5ccc(-c6ccc(Cl)c(Cl)c6)cc45)c4c(N)nccn34)c12,1,test
CCC[C@@H](CCO)N1CC2CCN(c3cncc(N4CC5CCN(CCC(F)(F)F)C5C4)c3)C2C1,1,test
CCS(=O)(=O)n1c2c(c3cc(N4c5ccccc5CCc5ccc(Cl)cc54)ccc31)CN(c1ccc(OC(F)F)cc1)CC2,1,test
Clc1cc(Cl)cc(-c2ccc(N3CCc4ccc(-c5ccc6c(c5)CCN(c5ccccc5)CC6)cc4CC3)cc2)c1,1,test
CCS(=O)(=O)n1c2c(c3cc(N4c5ccccc5CCc5ccc(Cl)cc54)ccc31)CN(c1ccc(N3CCc4c(c5cc(N6c7ccccc7CCc7ccc(Cl)cc76)ccc5n4S(=O)(=O)CC)C3)cc1)CC2,1,test
N#Cc1ccc(-c2ccc(-c3ccc(-c4ccc(C#N)cc4)cc3-c3ccc(C#N)cc3)cc2)cc1,1,test
CCCCN1CCC(c2ccc(Cl)cc2)CC1,1,test
FC(F)(F)c1ccc([C@@H]2CC[C@H](N3CCNCC3)[C@H](c3cc4ccccc4o3)C2)cc1,1,test
C[C@H]1SC(N)=N[C@@]2(c3cccc(-c4ccc(Cl)cc4)c3)COC([C@@H]3COc4cccc(-c5ccc(Cl)cc5)c4C3)C[C@@H]12,1,test
FC1CC[NH2+]CC1c1cccc(SC(F)(F)F)c1,1,test
CN1[C@H]2CCC[C@@H]1CC(c1cc3c(N4CCC5(CCN(c6ccc(Cl)cc6)C5)CC4)ncc(-c4ccc(Cl)cc4)c3s1)C2,1,test
C[C@H]1[C@@H](N2CC[C@@]3(C[C@@H]3c3ccc4cc(N5CCC([C@H]6Oc7ccccc7S(=O)(=O)[C@H]6C)CC5)ccc4n3)C2)Oc2ccccc2S1(=O)=O,1,test
Fc1cccc(-c2ccc(Cl)cc2-c2ccc(-c3c(-c4cccc(F)c4)ncc4cncn34)cc2)c1,1,test
NC1=NC2(CO1)c1cc(C34CCC(c5c(-c6ccc(F)cc6)cnc6ccc(-c7ccc(Br)cc7)cc56)(CC3)CO4)ccc1OCC21CC1,1,test
O=C1OCc2cc(N3CCN(c4ccc5c(c4)COC5=O)CC3)ccc21,1,test
Nc1nccn2c(-c3ccc(Cl)c(Cl)c3)nc(-c3nc(-c4ncnc5ccc(-c6ccc(Cl)c(Cl)c6)cc45)c4c(N)nccn34)c12,1,test
FC(F)(F)CCN1CC2CCN(c3cncc(N4CC5CCN(CCC(F)(F)F)C5C4)c3)C2C1,1,test
Cc1cc(-c2ccc3ncc([C@H]4CCc5cc(-c6cccc(Cl)c6)ccc5C4)c(-c4cccc(Cl)c4)c3c2)no1,1,test
c1ccc2c3c([nH]c2c1)[C@@H](C1CCOCC1)N[C@@H](C1CCN(c2ccc(N4CCC([C@H]5Cc6c([nH]c7ccccc67)[C@@H](C6CCOCC6)N5)CC4)cc2)CC1)C3,1,test
Cc1ccc(O)c(-c2ccc(Cl)cc2)c1,1,test
O=C1OCc2cc(N3CCN(c4ccc5c(c4)OCO5)CC3)ccc21,1,test
Cc1noc(N2CC(c3cc(F)ccc3F)=C[C@H]2c2ccc([N+](=O)[O-])cc2)n1,1,test
c1cc(N2CCCCC2)c2ccsc2c1,1,test
CC(C)(C)c1cc2sc(-c3cc4sc(-c5nc6cnc(-c7ccccc7)cc6s5)nc4cn3)nc2cn1,1,test
O=C1CCc2cc(-c3cnc(-c4ccc5c(c4)CCC5=O)c4c3[nH]c3cc(N5CCC6(CC5)CCN(c5ccccc5Cl)CC6)ccc34)ccc21,1,test
CN1CCC[C@@H]1c1ccc(-c2cc(C3(c4cccc(-c5ccc(C6=CC7(CCNCC7)Oc7ccccc76)o5)c4)N=C(N)c4c(F)cccc43)ccn2)cc1,1,test
CN1CCN(C2CCN(C34CCC(N5CC(N6CCN(C)CC6)C5)(CC3)OC4)CC2)CC1,1,test
C[C@]1(c2cc3c(=O)n(-c4ccc(O)cc4)cnc3c3ccccc32)CC[C@H](c2ccc(O)cc2)CC1,1,test
N#Cc1cc(F)cc(-c2cccc(C3(c4cc(F)cc(C#N)c4)CCc4cccc(-c5ccc(Cl)cc5)c4C3)c2)c1,1,test
N#Cc1cccc(C2CCN(CCN3C(=O)COc4ccc(Cl)cc43)CC2)c1,1,test
Cc1cccc(N2CCN(c3cc4c(c(-c5ccc(Cl)c(Cl)c5)c3)N(c3ccc(Cl)c(Cl)c3)CC4)[C@H](C)C2)c1,1,test
Clc1cccc(-c2nc3cnc(-c4ccc5c(c4)[nH]c4c(-c6cccc(Cl)c6)cnc(-c6cccc(Cl)c6)c45)cc3s2)c1,1,test
Fc1ccc(-c2ccc(Cl)cc2-c2ccc(Cl)cc2-c2ccc3nccc(-c4ccc(F)c(F)c4)c3n2)cc1F,1,test
Cc1ccc(-c2cccc(C3CCN(c4ccc(C)cc4)CC3)c2)cc1,1,test
O=C1OCc2cc(-c3ccccc3)ccc21,1,test
Cc1c(-c2cc3c(-c4ccc(Cl)cc4-c4ccc5c(c4C)COC5=O)ccc(-c4ccc5c(c4C)COC5=O)c3[nH]2)ccc2c1COC2=O,1,test
CCN1CC2CCN(c3cc(N4CC5CCN(c6ccc(C)cc6)C5C4)ccc3F)C2C1,1,test
CN1CCc2cc3c(c4c2[C@@H]1Cc1ccc(cc1)Oc1cc(ccc1-c1cccc(F)c1F)C[C@@H]1c2cc(c(-c5ccc(-c6ccc(-c7cccc(F)c7F)cc6)cc5)cc2CCN1C)O4)OCO3,1,test
CC(C)(Cc1ncnc2ccc(-c3ccc4ncnc(N5CCCC5)c4c3)cc12)N1CCCC1,1,test
C[C@]1(OC(F)(F)F)CC[C@H](c2ccc(O)cc2)CC1,1,test
N#Cc1ccc(-c2ccccc2)nc1,1,test
c1cc(N2CCC(C3CCCCN3)CC2)ccc1[C@H]1CNCCC12CC2,1,test
Cc1noc(C)c1-c1cnc2ccccn12,1,test
Cc1ccc2c(-c3ccc(-c4cc5ccccc5[nH]4)cc3)cccc2n1,1,test
Fc1ccc([C@@H]2[C@H](c3ccc(F)cn3)C3CCN2CC3)nc1,1,test
Cc1cc(Cl)cnc1[C@H]1CC[C@@H](c2ccc3c(c2)C2(CSC(N)=N2)C2(COC2)CO3)N1,1,test
CN1C[C@H](c2ccccc2)[C@@H](c2nc3c4c(ccc3o2)CCN([C@@H]2CC[C@](C)(N)C2(C)C)CC4)C1,1,test
Cc1ccc2c([C@@H]3C[C@]34CCN(c3cccc5nc(C)ccc35)C4)cccc2n1,1,test
Fc1ccc(-c2cc3ccccc3[nH]2)c(F)c1,1,test
N#Cc1ccc2[nH]c(N3[C@H]4CC[C@@H]3CC(N3[C@H]5CC[C@@H]3CC(c3ccc6c(n3)CCC6)C5)C4)nc2c1,1,test
Clc1ccc(C23CCC(c4ccccc4)(CC2)OC3)cc1Cl,1,test
Cc1cc(C#N)cnc1[C@H]1C[C@@H]2CC[C@H](C1)N2c1ccc(C2(O)CCN(c3ncc(C#N)cc3C)CC2)cc1,1,test
Oc1ccc2c3c1O[C@@H]1[C@@]4(c5ccc(F)cc5)CC[C@@]5(C[C@@H]4c4ccc(F)cc4)[C@@H](C2)N(C24CCC(c6ccc(F)cc6)(CC2)CO4)CC[C@]315,1,test
O=[N+]([O-])c1cccc(-c2cccc([N+](=O)[O-])c2)c1,1,test
CN(C)c1ccc(F)c([C@H]2CC[C@@H](c3ccc(F)c(N(C)C)n3)CC2)n1,1,test
Clc1ccc2[nH]c(-c3ccccc3)nc2c1,1,test
Fc1ccc(C2CN(C3CCN(C4(c5ccc(F)cc5)CCNCC4)CC3)C2)cc1,1,test
Clc1ccc([C@@H]2[C@@H]3CC[C@H]2CN(c2ccc(Cl)cc2)C3)cc1,1,test
O=C1C(c2ccc(Cl)cc2)CCc2ccccc2N1Cc1cccc([C@H]2[C@@H]3CN(c4ccc(Cl)cc4)C[C@@H]32)c1,1,test
N#Cc1ccc(-c2ccc(Cl)c(-c3ccc(Cl)c(-c4cc(-c5ccccc5)ccc4Cl)c3)c2)cc1,1,test
Clc1ccc(C23CCC(c4ccc(C56CCC(c7ccc(Cl)c(Cl)c7)(CC5)CO6)cc4)(CC2)CO3)cc1,1,test
CN(C)c1ccccc1-c1ccc(N(C)C)c([C@H]2CNCCC23CC3)c1,1,test
Fc1ccc(-c2ccc(Cl)cc2-c2ccc(Cl)cc2-c2ccc3nccc(N4CCCC4)c3n2)cc1F,1,test
Fc1ccc(-c2cc3ccccc3[nH]2)cc1,1,test
Fc1ccc(-c2ccc(-c3ccc4ncc(-c5ccc(F)cc5)c([C@H]5Cc6c([nH]c7ccccc67)C(C6CCCCC6)N5)c4c3)cc2)cc1,1,test
Fc1ccc(-c2nc(-c3ccc(OC(F)F)cc3)nc3cccc(OC(F)F)c23)cc1,1,test
N#Cc1ccc(-c2ccc(-c3cccc(-c4ccc(F)cc4)c3)c(-c3ccc(C#N)cc3)c2)cc1,1,test
c1nc2ccc(-c3ccc(-c4nc5cc(-c6ccc7ncoc7c6)ccc5[nH]4)cc3)cc2o1,1,test
N#Cc1ccc(N2CC[C@@H](N3CC[C@@H](N4CCC(C5N[C@@H](N6CCCC6)Cc6c5[nH]c5ccccc65)CC4)[C@@H](F)C3)[C@@H](F)C2)cc1,1,test
O=S(=O)(CCN1CCC[C@H](N2CCC[C@H](N3CCC[C@H](c4ccc(Cl)cc4Cl)C3)C2)C1)c1ccc(O)cc1,1,test
FC(F)(F)c1cccc(-c2cccc(N3CCc4ccc(C(F)(F)F)cc4CC3)c2)c1,1,test
Cc1cc(C)c2nc(N3CCc4ccc(OC(F)(F)F)cc4CC3)n([C@H]3CCCNC3)c2n1,1,test
Clc1ccc(N2CC(c3nccc(-c4ccccc4)c3Cl)C2)cc1Cl,1,test
N#Cc1ccc(-c2ccc(F)cc2)c(-c2ccc(C#N)cc2N2CCc3c(C#N)cccc32)c1,1,test
Clc1ccc2oc(C3CCN(c4cc5cc(Cl)ccc5o4)CC3)cc2c1,1,test
CCCCC[C@@H](Cc1cc(Cl)cc(C)c1-c1ccc(F)cc1)C(=O)c1ccc(-c2ccc(F)cc2)cc1,1,test
N#Cc1ccc(N2CCC(C(N)=O)CC2)cc1,1,test
Cc1cccc(C)c1C1(c2cccc(-c3ccc(Cl)cc3)c2)CCc2cccc(-c3ccc(Cl)cc3)c2C1,1,test
