smiles,Mutagenicity,group
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,0,training
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,1,training
Nc1ccc(O)c([NH+]([O-])O)c1,1,training
O=C(c1ccccc1)C(O)c1ccccc1,0,valid
CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2,0,training
Nc1ncc([NH+]([O-])O)s1,1,training
Nc1ccc([NH+]([O-])O)cc1O,1,training
CC(O)CN(CC(C)O)CC(C)O,0,test
c1ccc(OCC2CO2)cc1,1,training
OCP(Cl)(CO)(CO)CO,0,training
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,0,test
O=P(OCC(Br)CBr)(OCC(Br)CBr)OCC(Br)CBr,1,valid
Cc1ccc2c(c1[NH+]([O-])O)C(=O)c1ccccc1C2=O,1,test
CCCN(N=O)C(=N)NN(O)O,1,training
CCCCCN(N=O)C(=N)NN(O)O,1,training
CCSCCC(N)C(=O)O,0,training
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,1,training
CNC(C)C(O)c1ccccc1,0,training
NON(N=O)c1ccccc1,1,training
CCNC(=O)Nc1ncc([NH+]([O-])O)s1,1,training
NC(CCC(=O)O)C(=O)O,0,training
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,1,training
O=C1C=C2C(=CCOC2O)O1,0,training
CCCN(CCC)c1c([NH+]([O-])O)cc(C(F)(F)F)cc1[NH+]([O-])O,1,training
CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,0,training
CCOc1ccc(NC(C)=O)cc1[NH+]([O-])O,1,training
CC1CCCC(=O)CCCC=Cc2cc(O)cc(O)c2C(=O)O1,0,training
[O-][NH+](O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,1,training
CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO,1,training
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,0,training
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3C(O)C12,0,test
CC1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,1,training
CC(=O)OC1C(O)C2OC3C=C(C)C(=O)C(O)C3(CO)C1(C)C21CO1,0,training
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(O)cc2S(=O)(=O)O)cc1,0,training
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)C(Cl)Cl,0,training
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c([NH+]([O-])O)c1,1,test
COc1c(Cl)c(Cl)c([NH+]([O-])O)c(Cl)c1Cl,0,training
O=CNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
CC(=O)Nc1nnc(-c2ccc([NH+]([O-])O)o2)s1,1,training
C[N-][NH+](C)O,1,test
CN(C)Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
CNc1ccc(N(CCO)CCO)cc1[NH+]([O-])O,1,training
Nc1ccc(NCCO)c([NH+]([O-])O)c1,1,training
COc1cc2c(c3oc(=O)c4c(c13)CCC4O)C1C=COC1O2,1,training
COP(=S)(OC)Oc1ccc([NH+]([O-])O)cc1,1,training
C1OC1C1CO1,1,training
CC=C(C)C(=O)OC1CCN2CC=C(COC(=O)C(O)(C(C)OC)C(C)(C)O)C12,1,training
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,0,test
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,0,training
CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1NCCc2cc(OC)c(OC)cc21,0,training
Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,1,training
[O-][NH+](O)c1cc(N(CCO)CCO)ccc1NCCO,1,training
O=C1NC(c2ccc([NH+]([O-])O)s2)Nc2ccccc21,1,training
C=CC(OC(C)=O)c1ccc2c(c1)OCO2,1,test
Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1C,0,training
O=CNNc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
CC(=O)NCc1nc(-c2ccc([NH+]([O-])O)o2)no1,1,training
NC(=O)C(=Cc1ccc([NH+]([O-])O)o1)c1ccco1,1,training
CC(C)(Oc1ccc(C2CCCc3ccccc32)cc1)C(=O)O,0,training
CCCCN(CCCCO)N=O,1,training
Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
O=C(Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1)C(F)(F)F,1,training
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,0,training
CN(C)N=Nc1nc[nH]c1C(N)=O,1,valid
Cn1cnc([NH+]([O-])O)c1Sc1ncnc2[nH]cnc12,1,training
Cc1cc(C)c(N=Nc2cc(S(=O)(=O)O)c3ccccc3c2O)c(S(=O)(=O)O)c1,0,training
COC12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,1,training
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,0,training
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,1,training
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC,0,training
CC(=O)Oc1ccccc1C(=O)O,0,training
O=C1OC(C(O)CO)C(O)=C1O,0,training
O=C(O)CC[NH+]([O-])O,1,training
[O-][NH+](O)C([NH+]([O-])O)([NH+]([O-])O)[NH+]([O-])O,1,valid
[O-][NH+](O)c1ccc(O)c([NH+]([O-])O)c1,0,test
CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([NH+]([O-])O)o2)n1,1,training
CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=C[C-]([NH+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1,0,training
Oc1cc2c(cc1O)C1c3ccc(O)c(O)c3OCC1(O)C2,0,training
CC1=C2C(=COC(C)C2C)C(O)=C(C(=O)O)C1=O,0,training
C=CC(O)c1ccc2c(c1)OCO2,0,test
Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1,0,training
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,1,training
Nc1ccc(N)c([NH+]([O-])O)c1,1,test
CC(=O)Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,1,training
[O-][NH+](O)c1ccc(-c2cscn2)o1,1,training
CN1CCCC1c1cccnc1,0,training
Cc1ccc(N)cc1,1,test
CC(C)CN(N=O)C(=N)NN(O)O,1,training
Cc1ncc([NH+]([O-])O)n1C,1,training
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,0,training
OCC1CO1,1,training
CN(C)CN=c1[nH]nc(C=Cc2ccc([NH+]([O-])O)o2)o1,1,test
CCOP(=S)(OCC)Oc1ccc([NH+]([O-])O)cc1,0,training
O=C(NC(CO)C(O)c1ccc([NH+]([O-])O)cc1)C(Cl)Cl,0,training
CC(O)CO,0,training
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,0,test
[O-][NH+](O)c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,1,training
NC(=O)NN=Cc1ccc([NH+]([O-])O)o1,1,training
[O-][NH+](O)c1ccc(N(CCO)CCO)c(O)c1,1,training
C=C(C)C1CC=C(C)CC1,0,training
CC(Cc1ccccc1)NOS(=O)(=O)ONC(C)Cc1ccccc1,0,training
CNN,1,training
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,0,training
[O-][NH+](O)c1ccc2c3c(cccc13)CC2,1,training
[O-][NH+](O)c1cccc2cccnc12,1,training
CNCC(O)c1cccc(O)c1,0,training
[O-][NH+](O)c1ccc2ncccc2c1,1,training
Nc1cc([NH+]([O-])O)ccc1C(=O)O,1,valid
O=C(O)c1ccc([NH+]([O-])O)cc1,1,training
CN(C)N=O,1,training
CC(COc1ccccc1)N(CCCl)Cc1ccccc1,1,training
Cc1cc(C(=C2C=CC(=N)C=C2)c2ccc(N)cc2)ccc1N,1,training
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,0,training
Cc1ccc(N)cc1N,1,training
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,0,training
COc1ccc([NH+]([O-])O)cc1N=Nc1c(O)c(C(=O)Nc2cccc([NH+]([O-])O)c2)cc2ccccc12,1,training
O=C1CN(N=Cc2ccc([NH+]([O-])O)o2)C(=O)N1,1,training
[CH2-][N+](C)(C)CCO,0,training
C#CC1(O)CCC2C3CCC4=C(CCC(=O)C4)C3CCC21C,0,training
OCC(O)C(O)C(O)C(O)CO,0,training
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)O,0,training
Nc1nc(N)nc(-c2ccc([NH+]([O-])O)o2)n1,1,training
Cc1nc(N)cc2[nH]c3ccccc3c12,1,training
NC(Cc1c[nH]c2ccccc12)C(=O)O,0,training
C=CCl,1,training
ClC(Cl)Br,1,training
C=C(Cl)Cl,1,training
CC1CO1,1,training
[O-][NH+](O)C(Cl)(Cl)Cl,1,test
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,0,training
O=CC1CO1,1,training
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,0,training
NC(=NO)c1ccc([NH+]([O-])O)o1,1,training
[O-][NH+](O)OCC(CO[NH+]([O-])O)(CO[NH+]([O-])O)CO[NH+]([O-])O,0,training
CCOP(=S)(OCC)SC1OCCOC1SP(=S)(OCC)OCC,1,training
CC(Cl)CCl,1,training
CC(C)[NH+]([O-])O,1,valid
[O-][NH+](O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,0,training
CC(=O)OC1CC(C)OC(C)O1,1,training
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,0,training
[O-][NH+](O)c1cccc2ccccc12,1,valid
c1ccc2c(c1)[nH]c1ccccc12,0,training
[O-][NH+](O)c1ccccc1Cl,1,training
CCC(C)c1cc([NH+]([O-])O)cc([NH+]([O-])O)c1O,0,training
COc1ccccc1[NH+]([O-])O,1,test
CC(=O)OC(OC(C)=O)c1ccc([NH+]([O-])O)o1,1,training
O=NN1CCCC1,1,training
[O-][NH+](O)c1ccc2nc[nH]c2c1,1,test
c1ccc(C2CO2)cc1,1,training
ClCC(Br)CBr,1,valid
OCC(O)CCl,1,training
CC(O)c1ccccc1,0,training
Nc1c(Cl)cc([NH+]([O-])O)cc1Cl,1,training
Cc1ccc([NH+]([O-])O)cc1N,1,training
Nc1ccc([NH+]([O-])O)cc1N,1,training
Nc1cc([NH+]([O-])O)ccc1O,1,training
[CH2-][N+](C)(C)CCCl,0,training
COC(=O)C1(C(N)=O)OC1(C)C(O)C(C)C,1,training
CC(I)C1OCC(CO)O1,1,valid
Cc1ccc2c(c1O)C(=O)c1ccccc1C2=O,1,training
O=C1c2c3c(O)ccc4c3c(c3c(O)ccc(c23)C2OC12)C(O)C1OC41,1,training
C[n+]1cccc2c1C=CC1OC21,1,training
COc1ccc(N)cc1N,1,training
CC(=O)Nc1ccc(C(=O)C2OC2c2ccccc2)cc1,1,training
ClCC(Cl)CBr,1,training
CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,1,training
CCCCOCC1CO1,1,training
FCC1CO1,1,training
O=CC1CC(=O)C(=O)CO1,1,training
C=C(C)C1C=C2C(COC(=O)CCCCCCCCCCCCCCCCC)=CC=C2C(C)=CC1,1,training
O=C(O)c1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,1,training
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1NC21,1,training
CC1CCC(C(C)C)C(=O)C1,1,training
CCOS(C)(=O)=O,1,test
CCCC=CCC=O,1,training
C=CCCCCC1CO1,1,training
CC(=O)Nc1cccc(N)c1,1,training
COc1ccc(C2OC2C(=O)c2ccccc2)cc1,1,test
CC1CNCC(C)O1,1,training
CC(C)=C(Cl)C=O,1,test
c1ccc2c(c1)-c1cccc3cccc-2c13,1,training
OC1C=Cc2c(ccc3c2ccc2ccccc23)C1O,1,training
Oc1c2ccccc2cc2ccccc12,1,training
O=c1c2c(OC3OC(CO)C(O)C(O)C3O)cc(O)cc2oc2c(O)ccc(O)c12,1,training
Oc1ccc2ccc3c4c(ccc3c2c1)C(O)C(O)C=C4,1,training
BrCC1CO1,1,training
c1ccc2c(c1)-c1ccc3ccccc3c1C1NC21,1,training
O=NN1CCSC1CO,1,training
OOC1CCCc2ccccc21,1,training
[N-]=[N+]=Nc1ccc2c(Nc3ccc(C(=O)O)cc3)c3ccccc3nc2c1,1,training
CC(O)c1cc2ccc3cccc4ccc(c1)c2c34,1,training
O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,1,valid
CC(=O)N1CCCC1C(=O)N(CC(=O)O)N=O,1,test
OC1c2cccc3c2C2(OC2C1O)c1ccc2ccccc2c1-3,1,training
CCC1(O)CC(O)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC,1,training
NC(CS)C(=O)O,1,training
CCOc1ccc(NC(=O)CC(C)O)cc1,1,training
C=CCC1C(=O)CC(OC(=O)C2C(C=C(C)C)C2(C)C)=C1C,1,training
Fc1ccc2c3c(cccc13)-c1c-2ccc2ccccc12,1,test
Cc1ccc(CCC2CO2)cc1,1,training
OCC(O)CI,1,training
OC1C=Cc2ccc3c(ccc4ccccc43)c2C1O,1,training
Nc1c2ccccc2nc2ccccc12,1,training
COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1CCOC1O2,1,training
OCC(Cl)CCl,1,training
c1ccc(-c2ccccn2)nc1,1,training
C=C(C)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1,1,training
CC(C)(C)CCCCCC(=O)OCC1CO1,1,test
COCC1CO1,1,training
O=NN1CCCC1c1cccnc1,1,training
c1ccc2c(c1)-c1c(c3ccccc3c3ccccc13)C1OC21,1,training
O=CCC=O,1,training
O=C1c2ccccc2-c2cc3ccccc3cc21,1,training
NC(CCC(=O)NNc1ccccc1)C(=O)O,1,training
c1cc2c3c(cccc3c1)C1NC21,1,training
CC(C)(C)OC(=O)C(N)CN=[N+]=[N-],1,training
CCCCCCOCC1CO1,1,training
CCCNN=O,1,training
CCC(=O)c1c2cccc(O)c2c(O)c2c(O)cccc12,1,training
CN(CC(O)CO)N=O,1,training
CC1OC1C,1,training
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,1,training
O=C(CCl)NCc1ccccc1,1,test
Fc1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,1,training
Cc1nn(C)c(NC(=O)CNCCCN2CCCCC2C)c1C(=O)c1ccccc1F,1,test
CC(Br)CBr,1,training
CC(C)(C)OC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
CCOC1=CC(=O)C(=NC(C)=O)CC1=O,1,training
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1OC21,1,training
COc1cc(N)ccc1N,1,training
NC(CCC(=O)NNc1ccc(CO)cc1)C(=O)O,1,training
CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,1,valid
CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1,training
CC(=O)CN(CC(C)O)N=O,1,training
CCOCC1CO1,1,valid
c1cc(-c2ccncc2)ccn1,1,test
COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C=COC1O2,1,training
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccccc1,1,training
COC(=O)c1cccc2oc3c4c(cc(OC)c3c(=O)c12)OC1OC=CC41,1,training
C1CCC2OC2C1,1,test
OC1c2ccc3c(c2C2OC2C1O)-c1cccc2cccc-3c12,1,training
OC1C=Cc2cc3c(cc2C1O)-c1cccc2cccc-3c12,1,training
Nc1cccc2ncccc12,1,training
CC1(C)CC2C(O)(C=C(C=O)C34CC23C(=O)OC4O)C1,1,valid
S=C=NCCc1ccccc1,1,test
C1=CC2OC2c2ccc3c4c5c(cccc5cc3c21)C=C4,1,valid
OCC(Br)=C(Br)CO,1,test
C=C(C)C(=O)OCC(Br)CBr,1,training
OCC=CCl,1,training
O=NN1CCSC1C(O)C(O)C(O)C(O)CO,1,training
CC(C)(C)OCC1CO1,1,valid
c1ccc(-c2ccc(CCC3CO3)cc2)cc1,1,training
CC1(C)CC2=C(C1)C(C=O)C1(C=O)CC1(C)C2O,1,training
O=c1c2[nH]c3ccccc3c2nnn1N=Cc1ccc(Cl)cc1,1,training
C=CC(=O)OCC(Br)CBr,1,training
C=CC(=O)OCC1CO1,1,training
COc1ccc(Cc2cnc(N)nc2N)cc1OC,1,training
OCCCCCl,1,valid
CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,1,test
COc1cc2c(c3oc(O)c4c(O)cc(O)c-4c13)C1C=COC1O2,1,test
Clc1ccc(CCC2CO2)cc1,1,training
CC(O)c1ccc2ccc3cccc4ccc1c2c34,1,training
Nc1ccc(N)c2c(O)c3ccccc3c(O)c12,1,training
COc1c2c(cc3oc4c(CCC(C)(C)O)ccc(O)c4c(=O)c13)OC1OC=CC21,1,training
ClC(Cl)(Cl)C1CO1,1,test
CC1CC(=O)O1,1,training
CCC(C)COC(=O)C=Cc1ccc(N=Cc2ccc(OC)cc2)cc1,1,training
c1ccc2cc3ccccc3cc2c1,1,training
COc1ccc(C=Nn2nnc3c([nH]c4ccccc43)c2=O)cc1,1,training
C=C(C)C(=O)OCC1CO1,1,training
Nc1ccc2[nH]c3ccccc3c2c1,1,training
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O,1,training
O=P1(N(CCCl)CCCl)NC(O)CCO1,1,training
OC1C=Cc2cc3c4c(cc5ccccc53)-c3ccccc3-c4c2C1O,1,training
CCCCC(CC)COCC1CO1,1,training
CC(O)CBr,1,training
COC(=O)C12CC1(C=O)C(C=O)C=C1CC(C)(C)CC12,1,training
O=C1CCC2c3c(ccc(O)c31)-c1ccc(O)c3c1C2(O)C(O)CC3=O,1,training
O=C1C(=O)C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,1,training
O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1,training
Cc1ccccc1OCC1CO1,1,valid
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,1,training
C=CC1CO1,1,training
O=C1c2ccccc2C(=O)c2c(O)ccc(O)c21,1,training
CCN(CC)CCCC(C)Nc1cc(OC)cc2cccnc12,1,training
CN(C)c1ccc(N=NS(=O)(=O)O)cc1,1,training
CCC(O)C=CC=CC=CC=CC=O,1,training
CC(C)OCC1CO1,1,training
O=NN1CC(Cl)C(Cl)C1,1,training
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1CO,1,training
COc1cc2c3c(c1OC)-c1cc4c(cc1CC3N(C)CC2)OCO4,1,training
CC=CCC=O,1,training
CC(O)CCl,1,training
Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)cc2)cc1,1,training
COc1cc2c(c3oc(O)c4c(O)ccc-4c13)C1C(O2)OC2OC21,1,training
Cc1c2c(cc3ccccc13)-c1ccccc1C1NC21,1,training
Nc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,1,training
[N-]=[N+]=NCC(N)C(=O)O,1,valid
c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,1,training
CCC(C)NC(=O)C=Cc1ccc([N+](=O)[O-])o1,1,valid
COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,1,training
Cc1ccc(OCC2CO2)cc1,1,training
CC1CNC(=O)N1c1ncc([N+](=O)[O-])s1,1,test
ClC(Cl)(Cl)CC1CO1,1,valid
OC1C=Cc2ccc3nc4ccc5ccccc5c4cc3c2C1O,1,training
COC(=O)C12OC1(C)C(C)(O)NC2=O,1,training
c1ccc2c3c4c(cc5ccccc5c4cc2c1)C1OC31,1,training
CC(=O)N(OC1OC(CO)C(O)C(O)C1O)c1ccc(Oc2ccc(Cl)cc2)cc1,1,training
O=C(OCC1CO1)C1CCCCC1C(=O)OCC1CO1,1,training
NC(CSC(Cl)=CCl)C(=O)O,1,training
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,1,training
CC1CN1,1,training
COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c3c(O)ccc(O)c3oc2c1,1,training
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3ccc(N=[N+]=[N-])cc23)cc1,1,training
CC(=O)OC1Cc2c3ccc4ccccc4c3cc3ccc(C)c1c23,1,training
COC(=O)C12OC1(C)C(C)(O)OC2=O,1,training
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1,1,training
NC(CCC(=O)NC(CSCCCl)C(=O)NCC(=O)O)C(=O)O,1,training
CC(=O)OC(C)CN(CC(C)OC(C)=O)N=O,1,training
CC1COc2c(N3CCN(C)CC3)c(F)c(C(=O)O)c3c(=O)ccn1c23,1,test
O=C1NC(c2ccc([N+](=O)[O-])s2)Nc2ccccc21,1,test
C=CCn1cc2c3c(cccc31)C1C=C(CO)CN(C)C1C2,1,valid
CC1C(O)CCC2=CC(=O)C3(C4OC4CO)OC3C21C,1,test
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)OC1OC=CC31,1,training
OC1Cc2cc3cccc4ccc5ccc1c2c5c43,1,valid
CC(=O)OCC(=O)CN(C)N=O,1,training
CN(C)CCNC(=O)n1c2ccccc2c(=O)c2ccccc21,1,training
c1ccc2c(c1)cnc1ccccc12,1,training
CCCCCn1cc2c3c(cccc31)C1C=C(C)CN(C)C1C2,1,valid
CCC12OC1(C(=O)OC)C(=O)OC2C,1,valid
COc1cc(O)c2c(O)c3c(O)cc(C)cc3cc2c1,1,training
Cc1ccc2c(c1)C(C)c1ccccc1-2,1,test
NC(CCC(=O)NC(CSC(Cl)=C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O,1,training
CC1OCC(=O)C(=O)C1O,1,training
O=C(O)C(Cl)Br,1,test
COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1,training
COc1cc(NC(C)CCCN)c2ncccc2c1,1,valid
C(CCOCC1CO1)COCC1CO1,1,training
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,1,training
NC(=O)C1(C(N)=O)OC1C(=O)c1ccccc1,1,training
[N-]=[N+]=NCC(O)CO,1,training
C#CCc1ccc(COC(=O)C2C(C=C(C)C)C2(C)C)o1,1,training
O=C1OC(O)C(C(Cl)Cl)=C1Cl,1,training
CC(C)(C)c1ccc(OCC2CO2)cc1,1,training
CC(=O)C1(O)C=C(OC2CC(N)C(O)C(C)O2)c2c(c(O)c3c(O)c4ccccc4c(O)c3c2O)C1,1,training
[N-]=[N+]=NCC(O)Cn1cnc2c(N)ncnc21,1,valid
O=C(c1ccc(F)cc1)C1OC1c1ccccc1,1,training
COC(=O)C12OC1(C)C(C(C)C)OC2=O,1,training
O=C(CBr)NCc1ccccc1,1,training
c1ccc2c(c1)-c1c(ccc3ccccc13)C1NC21,1,training
O=C1CCc2c1cc(C(F)(F)F)c1c3c(ccc21)C(O)C(O)C=C3,1,training
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1,test
CCc1cccc(CC)c1N(COC)C(=O)CCl,1,training
CNC(=O)Oc1ccc(-c2ccccc2)cc1,1,training
O=Nc1ccc2ccccc2c1,1,valid
OP1(N(CCCl)CCCl)=NCCCO1,1,training
c1cc2sncc2cc1OCC1CO1,1,training
c1cc2ccc3cccc4ccc(c1)c2c34,1,valid
O=C1C(=O)C(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,1,training
CN1CN=C2C1=N[CH-][N+](O)=C2N,1,training
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,1,training
NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,1,valid
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccc(N=[N+]=[N-])cc2nc2c(C)cccc12,1,training
CC(O)CN(C)c1ccc(NN)nn1,1,training
CC(O)CN(CC(C)O)N=O,1,training
C1=CC2OC2C=C1,1,training
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cc(N=[N+]=[N-])ccc12,1,training
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,1,valid
CC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,training
Nc1ccc2cc3ccccc3cc2c1,1,test
OC1C=C2c3ccc4ccccc4c3-c3cccc(c32)C1O,1,training
OCCN1CN(CCO)CN(CCO)C1,1,training
OC1C=Cc2c(ccc3c2-c2cccc4cccc-3c24)C1O,1,training
N=P(O)(O)N(CCCl)CCCl,1,training
c1ccc2c(c1)ccc1ccccc12,1,training
COC(=O)NN=Cc1c[n+]([O-])c2ccccc2[n+]1[O-],1,training
[N-]=[N+]=NCC(O)CN=[N+]=[N-],1,training
CC(O)CN(CC(O)CO)N=O,1,valid
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,1,training
C1=CC2OC2c2ncccc21,1,training
CC(O)CN,1,training
C(CCC1CO1)CC1CO1,1,training
O=C1CC(=O)c2ccccc2C1=O,1,training
OC1C=Cc2c(ccc3c4c5c(cccc5cc23)C=C4)C1O,1,training
CC(O)CN(C)N=O,1,training
CN(C)CCCCl,1,training
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,training
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,1,test
Brc1cccc2cc3c(ccc4ccccc43)cc12,1,training
COC12C(=COC(N)=O)c3c(O)c(N)c(C)c(O)c3N1CC1NC12,1,test
NC(Cc1ccc(O)c(O)c1)C(=O)O,1,training
CC(=O)NC(CS)C(=O)O,1,valid
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,1,training
CCCN(C(N)=NN=O)[N+](=O)[O-],1,training
c1ccc(C2NC2c2ccccc2)cc1,1,training
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,1,test
COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)C(=O)CC(O)(C(C)=O)C4,1,training
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,1,training
O=C1COP(=O)(N(CCCl)CCCl)OC1,1,training
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O,1,training
N=NC1=NNC=C2C=CC=CC21,1,training
O=C(NCCCl)Nc1ccc([N+](=O)[O-])s1,1,training
