smiles,lipop,group
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1,0.69,training
Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O,2.5,training
NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1,2.97,test
CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1,3.02,training
Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1,3.68,training
Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,3.2,training
O=C1CCOc2nc(OCc3ccccc3)ccc21,3.1,test
COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1,3.47,training
CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,2.77,training
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C,1.47,test
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C,2.74,training
O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.86,test
Cc1cc(C)nc(N)c1,0.85,training
C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1,2.7,training
Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F,3.6,training
CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F,1.93,training
COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1,1.72,test
NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,2.4,training
CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12,4.5,test
O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2,1.34,training
CNCCC(Oc1ccccc1OC)c1ccccc1,0.22,training
OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O,4.06,training
CC(=O)NCc1ccc(CN2CCN(c3ccc(F)cc3F)CC2)cc1,2.5,training
O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1,2.52,training
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl,1.77,training
O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1,2.4,training
CN(C)CCC=C1c2ccccc2COc2ccccc21,2.15,training
CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1,3.63,training
NCC(O)(c1ccccc1)c1ccccc1,0.9,valid
O=C1CCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1,3.88,test
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,3.6,training
Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1,1.35,training
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,3.57,training
Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,2.64,training
O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1,3.31,training
CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1,3.66,training
COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,1.1,training
COc1ccc(Nc2ccccc2C(=O)O)cc1,1.2,training
CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,1.4,training
Cc1cnc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2n1,3.5,training
COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,3.78,training
C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1,3.39,training
CCCSc1c(C(=O)NC2CCCCC2)cnn1[C@H]1CC[C@H](C(=O)O)CC1,1.03,training
c1cnc2cccnc2c1,0.89,test
N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)nc2ccncc2c1O,2.0,test
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,0.7,valid
O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,2.68,test
Nc1nc2ccc(OC(F)(F)F)cc2s1,3.34,test
Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1,2.6,training
Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O,2.63,training
CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,2.5,training
O=C(c1csc2c1CCCC2)N1CCCCC1,3.2,training
O=c1[nH]c(S)nc2[nH]cnc12,-1.48,valid
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,2.5,training
N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1,2.2,training
C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2,2.08,training
Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1,2.6,training
O=C1N=C(O)NC1(c1ccccc1)c1ccccc1,2.41,training
C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1,3.14,training
CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1,2.27,training
COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,0.93,training
CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1,0.7,training
Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1,0.2,training
COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-0.65,valid
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,2.68,training
O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,3.2,test
CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O,0.72,training
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1,-0.25,training
Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2,2.6,training
CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21,-0.1,test
CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,4.3,training
CSc1ncccc1C(=O)NCC1CCCCC1,2.93,training
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,3.5,test
COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,2.93,training
COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1,2.42,training
CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1,2.7,training
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,1.55,valid
CNC1=Nc2ncccc2C(c2ccccc2)=NC1c1cccs1,2.68,valid
CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21,1.1,training
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,3.01,training
NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1,1.51,training
CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,3.6,training
CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1,2.6,test
COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C)ccn23)n1,3.3,training
COc1cnc(-c2ccccn2)nc1N1CCOCC1,1.52,training
C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1,3.0,training
Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1,0.51,valid
COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1,1.36,training
CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1,1.79,valid
O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2)o1,3.15,training
CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1,2.2,training
Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1,2.64,training
COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],3.29,training
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1,0.9,training
N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1,2.66,training
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,3.0,training
Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.43,training
COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1,3.08,training
COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1,3.1,test
Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,3.43,training
CCNCc1cncc(-c2ccc(F)cc2OC)n1,1.18,training
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,0.74,training
CCCNC(=O)c1nnc2c(-c3ccc(OC)cc3OC)c(F)ccc2c1N,3.52,training
CC(C)OC(=O)N1CCC(Oc2ncnc3c2CCN3c2ccc(S(C)(=O)=O)cc2F)CC1,3.4,training
CCO/N=C(\c1ccc(Br)cc1)C1CCN(C2(C)CCN(C(=O)c3c(Cl)cncc3Cl)CC2)CC1,4.0,training
C[C@H]1O[C@@H](n2cnc3c(N)nc(OCC4CC45CC5)nc32)[C@H](O)[C@@H]1O,1.78,training
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(c3cccc(F)c3)CC2)CC1,3.21,training
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,2.94,training
O=C(O)CCC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,-1.27,training
O=C1c2ccc(O)cc2C(=O)N1c1ccccc1,2.3,training
COc1ccc2ccc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2n1,1.16,training
Cc1cc(C)nc(SCC(N)=O)n1,0.23,training
Cc1cc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)oc1C,1.0,test
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCSCCNCCc3cccc(Cl)c3)c2s1,1.06,training
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C,1.49,training
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,1.83,training
C[C@H]1CN(Cc2cc(Cl)ccc2CC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1,1.66,training
C[C@@](N)(Cc1ccccc1)c1ccccc1,1.7,training
Cc1cc(CN2Cc3ccccc3C2C(=O)Nc2cc(Cl)ccc2Cl)ccc1OCC(=O)O,2.19,test
CCC(CC)NC(=O)c1c(C)nn(C(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.92,test
Cc1ccc(-c2cc(C(F)(F)F)n[nH]2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,2.44,valid
O=C(Cc1ccc(OCc2ccccc2)cc1)NO,1.92,training
CS(=O)(=O)c1cccc(Nc2nccc(N(CC#N)c3c(Cl)ccc4c3OCO4)n2)c1,3.16,valid
CN(CCOc1ccccc1-c1cc(C(N)=O)c(NC(N)=O)s1)Cc1ccccc1,3.46,training
Nc1nc(N)c2nc(CO)cnc2n1,-0.45,training
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N,2.22,training
O=C(Nc1ccccc1)Nc1ccccc1C(=O)O,-0.12,training
CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccccn1,1.3,training
Cc1nc(NC(=N)N)nc2ccccc12,-0.49,training
CNC(=O)c1ccc(Nc2nccc(-c3cnc(C)n3C(C)C)n2)cc1,2.69,training
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],3.59,training
Clc1ccccc1CN1CCc2sccc2C1,3.46,training
Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,1.1,training
O=C(NC1Cc2ccccc2N(CCO)C1=O)c1cc2cc(Cl)sc2[nH]1,3.05,test
NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,1.25,training
NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(Br)sc12,1.08,training
CCC(CC)NC(=O)c1c(C)nn(-c2ccccc2)c1NS(=O)(=O)c1ccc(C)cc1,1.35,test
O=C(O)C[C@H]1CC[C@H](c2ccc(NC(=O)c3nnc(Nc4ccccc4F)o3)cc2)CC1,2.48,training
N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,1.26,valid
N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,4.01,training
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(C[C@@H]2CCCN(CC3CC3)C2)CC1,2.54,test
Cc1ccc(NC(=O)c2cccc(N3CCOCC3)c2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,2.69,training
O=C(O)c1cncc(-c2ccc(Cl)c(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2)c1,0.85,valid
COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)c1,3.04,training
Nc1nc(-c2ccccc2)nc2c1nc(O)n2Cc1ccccc1,4.16,training
O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21,2.42,training
CC(C)Nc1ccc2cnn(-c3cncc(-n4ccc(CC(=O)O)c4)n3)c2c1,1.24,training
NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)(F)F)c2)c2cccc(F)c21,3.4,training
Cc1sc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)nc1C(F)(F)F,2.87,training
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,2.16,training
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cl,2.7,test
CNc1c(Br)cnc2[nH]c(-c3ccc(O)cc3)nc12,2.47,training
CCNC(=O)c1ccc(CN2CCC(c3ccc(C(=O)Nc4ccccc4N)cc3)CC2)cc1,2.24,training
COCCOc1cc(Nc2nccc(N(C)c3cc(CO)ccc3C)n2)cc(N2CCOCC2)c1,3.3,training
COc1cc(Nc2cc(Oc3cccnc3)ccn2)cc(OC)c1OC,2.66,training
C[C@@H]1CN[C@@H](C2CC2)C(=O)N(C)[C@H](C)C(=O)N[C@H](Cc2ccc(F)cc2)C(=O)NCCCc2ccccc2O1,3.3,training
CC[C@H](NC(=O)c1c([S+](C)[O-])c(-c2ccccc2)nc2c(F)cccc12)c1ccccc1,2.84,training
Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,2.3,training
Nc1ccc2cccc(Nc3ncccn3)c2n1,2.7,training
O=c1cc(N2CCOCC2)nc2ccccn12,1.0,training
Clc1ccc(C2CC=CCNC2)cc1Cl,1.86,training
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12,3.5,training
c1ccc(Nc2ncnc3ccccc23)cc1,2.94,training
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(OC(F)(F)F)cc54)CC3)nc2N1,1.82,valid
N#Cc1nc(NC2CCCCC2)c(N)c(N2CCOCC2)n1,2.81,training
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1.78,training
COc1cc(F)ccc1-c1cncc(CNC(=O)c2cnccn2)c1,2.5,training
COc1cc(-c2nnc(S)n2-c2cccc(C(F)(F)F)c2)cc(OC)c1OC,2.27,training
COCCOc1ccc(-c2cc(C(N)=O)c(NC(N)=O)s2)cc1,2.34,test
C[C@H](NC1=NC(=O)[C@@](C)(C(F)(F)F)S1)c1ccccc1F,3.1,training
O=C(c1ccc(F)cc1)C1CCN(C(=S)Nc2ccc(F)cc2)CC1,3.4,training
COc1cc(F)ccc1-c1cccc(CNC2CCCC2)n1,2.06,training
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3)n2)n1C(C)C,1.87,valid
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,0.36,training
N#Cc1nc(N2CCCCC2)c(N)c(N2CCOCC2)n1,2.71,training
O=C(Oc1ccc(Br)cc1)N1CCN2CCC1CC2,1.58,training
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c2ccc(C)cc2)cc1OCCN(C)C,1.68,training
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2)CC1,2.9,training
COc1ccc(C(=O)Nc2cccc(NC(=O)c3cccc(N(C)C)c3)c2)cc1OC,3.67,training
O=C(O)COc1ccc(Cl)cc1CN1CCC(S(=O)(=O)c2ccccc2)CC1,0.48,training
COc1cc(OC2CCN(C)CC2)c2c(Nc3cccc4c3OCO4)ncnc2c1,3.02,test
CC[C@H](N)C(=O)N[C@H](C#N)Cc1ccc(-c2ccccc2)cc1,2.6,training
O=C(O)CCc1ccc(OCc2cccc(Oc3ccccc3)c2)cc1,2.47,training
COc1cc(C(CO)CO)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,3.1,training
COc1cc2c(cc1-c1c(C)noc1C)ncc1[nH]c(=O)n([C@H](C)c3ccccn3)c12,3.15,training
COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN1CCOCC1,3.5,training
CNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,2.8,training
OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1,1.7,training
NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,2.2,training
NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,0.4,training
CC(O)(C(=O)Nc1ccc(S(=O)(=O)c2ccccc2)cc1)C(F)(F)F,2.98,test
CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,1.91,training
COCCN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cc(CO)ccc1C,2.8,training
Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c(C)c1,3.8,training
O=C(CC1CCCCC1)Nc1c(Cl)ccc2nc(NCCCO)ccc12,3.29,valid
O=C(Nc1ccncc1)c1cccc2ccccc12,3.1,training
N#Cc1ccc2ccc(=O)n(CCN3CC[C@H](NCc4cc5c(cn4)OCCO5)[C@H](O)C3)c2c1,0.46,training
CNc1ncnc2c(CNc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)cccc12,4.0,test
Oc1cccc2nc(-c3ccccc3)cc(O)c12,3.37,training
CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(F)ccc5c4OCO5)ncnc3c2)CC1,3.06,test
NC(=O)Cc1nc(-c2ccccc2)cs1,1.3,training
COC(=O)N1CCN(c2ccnc(-n3ccnc3)n2)C(CC(=O)NCc2ccc3c(c2)OCO3)C1,1.88,training
c1ccc(CC2NCCc3ccccc32)cc1,1.89,training
CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,2.3,training
CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.3,training
O=C(O)c1cc2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)c(Cl)c1,1.79,test
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,2.19,training
Cc1cc(F)ccc1OC1CCN(CC2CCN([C@@](C)(Cc3ccc(F)cc3)C(=O)O)CC2)CC1,2.0,training
CCN1CCC[C@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,1.86,valid
COCC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c1ccc(C)cc1,0.61,test
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,0.48,test
COc1ccc(N(C(C)=O)C(C(=O)NC2CCCC2)c2ccccc2F)c(OC)c1,2.81,training
c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,2.57,training
Clc1ccccc1CNC[C@H]1CC[C@H](CNCc2ccccc2Cl)CC1,2.74,training
CCC[C@@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1,0.5,training
Cc1cc(Oc2cc(S(=O)(=O)N3CCC[C@H](n4cc(C)c(=O)[nH]c4=O)C3)ccc2O)ccc1Cl,2.4,training
C[C@H](NC(=O)/C=C/c1ccccc1)c1cccc(N2CCOCC2)c1,3.24,training
CC(C)Cn1c(=O)n(C)c(=O)c2c(-c3cncn3C)n(Cc3cccc4ccccc34)nc21,4.1,training
COCCNc1nc(C#N)nc(NCC(C)C)c1N,2.8,training
Nc1nccc2ccccc12,1.5,valid
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,2.49,training
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,3.09,training
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccccc2OC)C1)C(C)(C)C,1.61,training
Nc1ncc(-c2cnn(C3CCOCC3)c2)cc1-c1nc2ccccc2o1,4.0,training
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccccc2)C2CCN(S(C)(=O)=O)CC2)CC1,1.05,test
O=c1c2ccccc2nc2ccccn12,2.1,training
Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCOCC3)nc(N3CCOCC3)n2)n1,3.9,training
CCCNC(=O)c1nnc2c(-c3ncccn3)c(F)ccc2c1N,2.07,training
CCC(c1nc2ccn(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,1.8,training
COC(=O)c1cccc(Cn2[nH]c(=O)c3[nH]c4cc(Cl)ccc4c(=O)c3c2=O)c1,1.1,training
CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,1.95,training
C[C@H]1O[C@@H](n2cnc3c(N)nc(Oc4ccccc4)nc32)[C@H](O)[C@@H]1O,1.05,valid
Cc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(C4CC4)C3)CC2)cc1Cl,3.37,test
COc1cc(Nc2ncc(C)s2)nc(N[C@@H](C)c2ncc(F)cn2)n1,2.99,training
O=C(Cc1c(C(=O)O)[nH]c2ccccc12)Nc1cccc(C(F)(F)F)c1,1.33,training
CC(C)(C)c1ccc(C2=NC(=O)C(CC(=O)O)S2)cc1,-0.1,training
C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1cccc(Cl)c1,0.78,test
O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,3.6,training
COc1ccc2c(Oc3ccc(CC(=O)Nc4cn(C)nc4C)c(OC)c3)ccnc2c1,3.5,training
O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,3.7,training
COc1ccc(-c2nc3c(NCCCNC(=O)C4(CN)CC4)c(Br)cnc3[nH]2)cc1,1.9,training
COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,-0.27,training
COc1cc(OC)c(S(=O)(=O)N2c3ccccc3Oc3ccccc32)cc1NC(=O)/C=C/C(=O)O,-0.71,training
C[C@H](Nc1nc(Nc2cc(C3CC3)[nH]n2)cnc1C#N)c1ccc(F)cn1,3.18,training
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,1.03,training
NC1(c2ccc(-c3nc4ccccc4c(=O)n3-c3ccccc3)cc2)CCC1,1.5,training
O=C(c1ccccc1)C(O)c1ccccc1,2.13,training
CC(=O)Nc1ccc(O)cc1OC[C@@H](O)CN1CCC2(CC1)Cc1cc(F)ccc1O2,2.1,training
COc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,3.1,training
COc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1OC,3.34,training
CN(c1ccc(-c2cc(F)ccc2OCC(=O)O)c(Cl)c1)S(C)(=O)=O,-1.17,training
N#Cc1cnn2c(N)cc(-c3ccccc3)nc12,2.48,training
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cnccc4CN4CCCC4)n3)cc2)CC1,3.28,training
N[C@@H](Cc1ccc(F)cc1)C(=O)O,-1.06,training
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,-0.66,training
O=C1NC(c2ccc(Br)cc2)Nc2ccccc21,2.68,test
COc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(F)cc12,3.85,test
CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,-0.27,training
CN(C(=O)Cc1ccc(C#N)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,3.7,test
Cc1c(Cl)ccc(OC2CCN(CC3CCN([C@@H](Cc4ccc(F)cc4)C(=O)O)CC3)CC2)c1Cl,3.15,training
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,-0.93,training
