smiles,ESOL_top20_6_brics_mol,group
Cc1cc(=O)n(C2(OC3(n4c(=O)cc(C)n4C)C(=O)NC(=O)NC3=O)C(=O)NC(=O)NC2=O)n1C,1,test
O=P(OCC(O)CO)(OCC(O)CO)Oc1ccc(O)cc1O,1,test
O=C(CO)c1c(O)c2ccccc2oc1=O,1,test
CN(C)C1C(=O)N(c2ccccc2)N(C(O)C(CO)N(C)C)C1=O,1,test
Cc1c(N)c(=O)n(C2(N3C(=O)C(C(O)CO)C(=O)N3C(O)CO)C(=O)NC(=O)NC2=O)n1C,1,test
Cn1cc(-n2oc(=O)n(C)c2=O)c(=O)c(C2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)c1,1,test
Cn1cc(C(O)n2cncn2)c(=O)c(-n2cncn2)c1,1,test
Cn1cc(CC(O)C(O)C(O)CO)c(=O)c(-c2cn(C)cc(CC(O)C(O)C(O)CO)c2=O)c1,1,test
O=C1NC(=O)C(OP(=O)(Oc2ccccc2)Oc2ccc(O)cc2O)(c2ccc(O)cc2O)C(=O)N1,1,test
COCC(=O)C1(C(O)C(CO)OC)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=S)NC(=O)C1(CC(O)C(O)C(O)CO)C(O)C1(n2cncn2)C(=O)NC(=S)NC1=O,1,test
CC(O)C1(OC2(C(C)O)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
COP(=O)(OC)OC1(OC2(C3CC(O)C(O)C(C)O3)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
Cn1cc(C(=O)COC=O)c(=O)c(C2(OC=O)C(=O)NC(=O)NC2=O)c1,1,test
COP(=O)(OC)OC1C(=O)N(C2CC(O)C(O)C(C)O2)N(C2(OP(=O)(OC)OC)C(=O)NC(=O)NC2=O)C1=O,1,test
CC(O)N1C(=O)C(C(=O)CO)C(=O)N1C1(C(=O)CO)C(=O)NC(=S)NC1=O,1,test
CC1OC(C(O)(CC2(C(C)O)C(=O)NC(=S)NC2=O)C2CC(O)C(O)C(C)O2)CC(O)C1O,1,test
CC(O)c1cn(C)cc(-c2cn(C)cc(C(C)O)c2=O)c1=O,1,test
Cc1cc(=O)n(C2(n3oc(=O)n(C)c3=O)C(=O)NC(=S)NC2=O)n1C,1,test
Cn1cc(OS(C)(=O)=O)c(=O)c(-c2cn(C)cc(C(=O)CO)c2=O)c1,1,test
Cn1cc(C2(n3cncn3)C(=O)NC(=O)NC2=O)c(=O)c(C2(n3cncn3)C(=O)NC(=O)NC2=O)c1,1,test
Cc1c(N)c(=O)n(C2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)n1C,1,test
O=C(CO)C1(OC2(c3c(O)c4ccccc4oc3=O)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
COP(=O)(OC)SC1(C(N)=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)OC1(C2CC(O)C(O)C(C)O2)C(=O)NC(=O)NC1=O,1,test
CC(O)N1C(=O)C(C(=O)CO)C(=O)N1C1(C(=O)CO)C(=O)NC(=O)NC1=O,1,test
CNc1cn(C)cc(-c2cn(C)cc(CC(O)C(O)C(O)CO)c2=O)c1=O,1,test
Cn1c(=O)on(C2(C(=O)CO)C(=O)NC(=S)NC2=O)c1=O,1,test
CC1OC(C(O)CC(C2CC(O)C(O)C(C)O2)C2(C3CC(O)C(O)C(C)O3)C(=O)NC(=O)NC2=O)CC(O)C1O,1,test
O=C1NC(=O)C(CO)(OC2(C(=O)CO)C(=O)NC(=O)NC2=O)C(=O)N1,1,test
CC1OC(C(O)CC(C2CC(O)C(O)C(C)O2)C2CC(O)C(O)C(C)O2)CC(O)C1O,1,test
Cn1cc(CC(O)C(O)C(O)CO)c(=O)c(C(O)c2cn(C)cc(-n3cncn3)c2=O)c1,1,test
CC1OC(SP(=O)(Sc2c(O)c3ccccc3oc2=O)SC2(c3c(O)c4ccccc4oc3=O)C(=O)NC(=O)NC2=O)CC(O)C1O,1,test
COc1cn(C)cc(-c2cn(C)cc(-c3cn(C)cc(C(=O)CO)c3=O)c2=O)c1=O,1,test
Cn1c(=O)on(C2(C(O)C3(CO)C(=O)NC(=O)NC3=O)C(=O)NC(=O)NC2=O)c1=O,1,test
O=C1NC(=O)C(OC(CO)C(O)c2ccccc2)(C(=O)CO)C(=O)N1,1,test
Cn1cc(CO)c(=O)c(OC=O)c1,1,test
COP(=O)(OC)OC(CO)C(O)n1cncn1,1,test
COC1(OC2(OS(C)(=O)=O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
CNCC(=O)C1(NC)C(=O)NC(=S)NC1=O,1,test
NC(=O)N1C(=O)C(C(=O)CO)C(=O)N1c1c(O)c2ccccc2oc1=O,1,test
Cn1cc(C(O)CO)c(=O)c(C(O)CO)c1,1,test
CC(O)C1(c2ccc(O)cc2O)C(=O)NC(=O)NC1=O,1,test
CC1OC(C2(OP(=O)(OC(N)=O)OC(N)=O)C(=O)NC(=O)NC2=O)CC(O)C1O,1,test
Cn1cc(OC2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)c(=O)c(-n2oc(=O)n(C)c2=O)c1,1,test
CC1OC(C2(C(=O)COC=O)C(=O)NC(=O)NC2=O)CC(O)C1O,1,test
OCC(Oc1ccc(O)cc1O)C(O)c1ccc(O)cc1O,1,test
Cc1c(N)c(=O)n(-c2cn(C)cc(-c3cn(C)cc(-n4c(=O)c(N)c(C)n4C)c3=O)c2=O)n1C,1,test
CC(O)C1(C(O)C2(C(C)O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=S)NC(=O)C1(n1cncn1)n1cncn1,1,test
COC1(C(CC(O)c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(C(=O)CO)(C(O)c2ccc(O)cc2O)C(=O)N1,1,test
O=COC1(OC2(C(=O)CO)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
O=C1NC(=O)C(CO)(OC2(n3cncn3)C(=O)NC(=O)NC2=O)C(=O)N1,1,test
CC(O)c1ccccc1,1,test
CNC1(c2cn(C)cc(C3(CC(O)C(O)C(O)CO)C(=O)NC(=O)NC3=O)c2=O)C(=O)NC(=O)NC1=O,1,test
CN(C)CC(=O)C1(C(N)=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(c2ccccc2)(N2C(=O)C(C(=O)CO)C(=O)N2c2ccccc2)C(=O)N1,1,test
CN(C)c1cn(C)cc(C(O)C2(N(C)C)C(=O)NC(=O)NC2=O)c1=O,1,test
Cn1c(=O)on(C(O)n2cncn2)c1=O,1,test
O=C1CC(O)CC(OCCO)O1,1,test
COC1(OC2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
Cn1cc(OC=O)c(=O)c(C(O)C2(OC=O)C(=O)NC(=S)NC2=O)c1,1,test
O=P(Oc1ccccc1)(Oc1ccccc1)OC(CO)C(O)c1ccccc1,1,test
O=C1NC(=O)C(CC(O)C(O)C(O)CO)(OCCO)C(=O)N1,1,test
Cc1c(N)c(=O)n(C2(n3cncn3)C(=O)NC(=O)NC2=O)n1C,1,test
CC(=O)c1cn(C)cc(-c2cn(C)cc(-c3cn(C)cc(CC(O)C(O)C(O)CO)c3=O)c2=O)c1=O,1,test
O=C1NC(=S)NC(=O)C1(CC(O)C(O)C(O)CO)OC1(C(=O)CO)C(=O)NC(=S)NC1=O,1,test
CC(=O)C1(OP(=O)(Oc2ccccc2)Oc2ccccc2)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)OC(=O)C(O)(n1cncn1)C1(n2cncn2)C(=O)NC(=O)NC1=O,1,test
OC(c1ccccc1)(c1ccccc1)c1ccccc1,1,test
O=COC(CO)C(O)C1(C(=O)CO)C(=O)NC(=O)NC1=O,1,test
O=C(COC(CO)C(O)c1ccc(O)cc1O)c1ccc(O)cc1O,1,test
CC(O)c1ccc(O)cc1O,1,test
COC(CO)C(O)C1(C(O)C(CO)OC=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)Oc1cn(C)cc(SP(=O)(OC)OC)c1=O,1,test
CC(=O)C1(OC2(C(=O)CO)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
COC1(N(C)C)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(OC2(CC(O)C(O)C(O)CO)C(=O)NC(=S)NC2=O)(n2cncn2)C(=O)N1,1,test
CC(O)C1(OS(C)(=O)=O)C(=O)NC(=O)NC1=O,1,test
CC1OC(c2cn(C)cc(N3C(=O)C(C4CC(O)C(O)C(C)O4)C(=O)N3C3CC(O)C(O)C(C)O3)c2=O)CC(O)C1O,1,test
O=C1NC(=O)C(Oc2ccccc2)(C2CC(O)CC(=O)O2)C(=O)N1,1,test
CC(=O)C1(OC2(C(=O)CO)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
CC(=O)C1(N2C(=O)C(C3CC(O)CC(=O)O3)C(=O)N2C2CC(O)CC(=O)O2)C(=O)NC(=O)NC1=O,1,test
COC1(OC2(C(C)O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
Cc1cc(=O)n(C2(OCC(O)CO)C(=O)NC(=S)NC2=O)n1C,1,test
COP(=O)(OC)Oc1cn(C)cc(-c2cn(C)cc(-n3c(=O)c(N)c(C)n3C)c2=O)c1=O,1,test
COCC(=O)C1(OC)C(=O)NC(=S)NC1=O,1,test
COC1(C(C)=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)Oc1cn(C)cc(C2(c3cn(C)cc(CO)c3=O)C(=O)NC(=S)NC2=O)c1=O,1,test
Cn1cc(OP(=O)(Oc2ccccc2)Oc2ccccc2)c(=O)c(-c2ccccc2)c1,1,test
O=C1NC(=O)C(OC2(c3ccccc3)C(=O)NC(=S)NC2=O)(c2ccccc2)C(=O)N1,1,test
Cn1cc(C2CC(O)CC(=O)O2)c(=O)c(C2CC(O)CC(=O)O2)c1,1,test
CN(C)C(CO)C(O)C1(OS(C)(=O)=O)C(=O)NC(=O)NC1=O,1,test
CN(C)C1C(=O)N(c2c(O)c3ccccc3oc2=O)N(C(O)CO)C1=O,1,test
CC(=O)C1(C(O)(Cc2ccc(O)cc2O)c2ccc(O)cc2O)C(=O)NC(=S)NC1=O,1,test
COC1(OC2(n3c(=O)cc(C)n3C)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
COc1cn(C)cc(-c2ccc(O)cc2O)c1=O,1,test
O=C1NC(=O)C(C(O)c2ccccc2)(n2cncn2)C(=O)N1,1,test
O=COC(CO)C(O)C1(C(O)C(CO)OC=O)C(=O)NC(=O)NC1=O,1,test
O=COC1(C(O)C2(C(=O)CO)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
O=C1C(C(O)CO)C(=O)N(C(O)CO)N1c1c(O)c2ccccc2oc1=O,1,test
O=C1CC(O)CC(OC2C(=O)N(c3ccccc3)N(C3CC(O)CC(=O)O3)C2=O)O1,1,test
Cn1cc(OS(C)(=O)=O)c(=O)c(-c2cn(C)cc(-c3ccc(O)cc3O)c2=O)c1,1,test
Cn1cc(C2(OC=O)C(=O)NC(=O)NC2=O)c(=O)c(C2(C(=O)CO)C(=O)NC(=O)NC2=O)c1,1,test
O=COC(CO)C(O)C1(C(O)C(CO)OC=O)C(=O)NC(=S)NC1=O,1,test
Cc1cc(=O)n(C2(OC3(c4ccccc4)C(=O)NC(=O)NC3=O)C(=O)NC(=O)NC2=O)n1C,1,test
CS(=O)(=O)OC1(OC2(OC=O)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
CNc1cn(C)cc(-c2cn(C)cc(C3(CC(O)C(O)C(O)CO)C(=O)NC(=O)NC3=O)c2=O)c1=O,1,test
COP(=O)(OC)OC1(OC2(c3c(O)c4ccccc4oc3=O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
CC(=O)C1C(=O)N(c2ccc(O)cc2O)N(C(O)CO)C1=O,1,test
CC(=O)C1C(=O)N(CO)N(C2(CO)C(=O)NC(=S)NC2=O)C1=O,1,test
CC1OC(c2cn(C)cc(-c3cn(C)cc(C4CC(O)C(O)C(C)O4)c3=O)c2=O)CC(O)C1O,1,test
COc1cn(C)cc(OCC(O)COC=O)c1=O,1,test
Cn1cc(OC=O)c(=O)c(-c2cn(C)cc(-c3ccccc3)c2=O)c1,1,test
CC(O)C1(CC(O)C(O)C(O)CO)C(=O)NC(=O)NC1=O,1,test
CC(=O)c1cn(C)cc(C2(c3cn(C)cc(OC=O)c3=O)C(=O)NC(=S)NC2=O)c1=O,1,test
COP(=O)(OC)Oc1cn(C)cc(-c2cn(C)cc(-c3cn(C)cc(SP(=O)(OC)OC)c3=O)c2=O)c1=O,1,test
Cn1c(=O)on(C(O)(n2oc(=O)n(C)c2=O)C2(OC=O)C(=O)NC(=O)NC2=O)c1=O,1,test
COC1(C(=O)COC=O)C(=O)NC(=O)NC1=O,1,test
CNC1(SP(=O)(OC)OC)C(=O)NC(=S)NC1=O,1,test
Cc1c(N)c(=O)n(C2(C3CC(O)C(O)C(C)O3)C(=O)NC(=S)NC2=O)n1C,1,test
CC(=O)C1C(=O)N(c2c(O)c3ccccc3oc2=O)N(c2c(O)c3ccccc3oc2=O)C1=O,1,test
CS(=O)(=O)OC1(Oc2ccc(O)cc2O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)Sc1cn(C)cc(OC=O)c1=O,1,test
CC(O)C1(C(=O)CO)C(=O)NC(=S)NC1=O,1,test
O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,1,test
O=C1C(c2ccccc2)C(=O)N(C(O)CO)N1c1ccccc1,1,test
O=C1C(c2c(O)c3ccccc3oc2=O)C(=O)N(C(O)CO)N1CO,1,test
CN(C)C1(C(N)=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)SC1C(=O)N(c2ccccc2)N(C2(OC=O)C(=O)NC(=O)NC2=O)C1=O,1,test
COC1(OC2(OP(=O)(OC)OC)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
CC(O)C1(OC=O)C(=O)NC(=O)NC1=O,1,test
OCn1cncn1,1,test
O=C1CC(O)CC(C2C(=O)N(c3c(O)c4ccccc4oc3=O)N(c3c(O)c4ccccc4oc3=O)C2=O)O1,1,test
O=C1CC(O)CC(OC2C(=O)N(C3CC(O)CC(=O)O3)N(C3CC(O)CC(=O)O3)C2=O)O1,1,test
CN(C)C(CO)C(O)C1(n2cncn2)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(CC(O)C(O)C(O)CO)(C(O)(c2ccc(O)cc2O)c2ccc(O)cc2O)C(=O)N1,1,test
O=C(CO)C1C(=O)N(c2ccccc2)N(C(O)CO)C1=O,1,test
CC1OC(C2C(=O)N(C3CC(O)C(O)C(C)O3)N(C(O)C(CO)OC=O)C2=O)CC(O)C1O,1,test
COP(=O)(OC)OC1(OC2(C3CC(O)C(O)C(C)O3)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
O=C1C(C(O)CO)C(=O)N(c2c(O)c3ccccc3oc2=O)N1CO,1,test
CN(C)c1cn(C)cc(-c2cn(C)cc(-n3oc(=O)n(C)c3=O)c2=O)c1=O,1,test
COP(=O)(OC)OC(=O)C(O)(c1ccc(O)cc1O)C1(c2ccc(O)cc2O)C(=O)NC(=O)NC1=O,1,test
Cn1cc(C2(C(=O)CO)C(=O)NC(=O)NC2=O)c(=O)c(C2(n3cncn3)C(=O)NC(=O)NC2=O)c1,1,test
Cn1c(=O)on(C(O)n2oc(=O)n(C)c2=O)c1=O,1,test
Cc1cc(=O)n(C(CC(O)C2(n3c(=O)cc(C)n3C)C(=O)NC(=S)NC2=O)n2c(=O)cc(C)n2C)n1C,1,test
COP(=O)(OC)OC1(OC2(n3c(=O)cc(C)n3C)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)OCC(=O)C1(C(O)CO)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)OCC(=O)C1(n2oc(=O)n(C)c2=O)C(=O)NC(=O)NC1=O,1,test
Cn1cc(OC=O)c(=O)c(C(O)c2cn(C)cc(-n3cncn3)c2=O)c1,1,test
O=COC1C(=O)N(c2ccccc2)N(C2(OC=O)C(=O)NC(=O)NC2=O)C1=O,1,test
CN(C)CC(=O)C1(C(=O)CN(C)C)C(=O)NC(=S)NC1=O,1,test
CC(O)c1cn(C)cc(-c2cn(C)cc(-c3cn(C)cc(C(C)O)c3=O)c2=O)c1=O,1,test
CNC1(OC2(OC)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(C(=O)CO)(C(O)C2(c3ccccc3)C(=O)NC(=O)NC2=O)C(=O)N1,1,test
CS(=O)(=O)OC1(OC2(OS(C)(=O)=O)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
Cc1cc(=O)n(C2(C(O)C(CO)OC=O)C(=O)NC(=S)NC2=O)n1C,1,test
COc1ccccc1,1,test
COP(=O)(OC)OC1(SP(=O)(OC)OC)C(=O)NC(=O)NC1=O,1,test
Cn1cc(OS(C)(=O)=O)c(=O)c(OS(C)(=O)=O)c1,1,test
CC(=O)C1(OC2(OC=O)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
CC(=O)C1C(=O)N(c2ccccc2)N(C2(c3ccccc3)C(=O)NC(=S)NC2=O)C1=O,1,test
O=COC1C(=O)N(c2ccc(O)cc2O)N(c2ccc(O)cc2O)C1=O,1,test
COP(=O)(OC)SCC(=O)C1(C(=O)CSP(=O)(OC)OC)C(=O)NC(=O)NC1=O,1,test
Cn1cc(C2(OC=O)C(=O)NC(=O)NC2=O)c(=O)c(C2(c3ccccc3)C(=O)NC(=O)NC2=O)c1,1,test
CC1OC(C(O)(C2CC(O)C(O)C(C)O2)C2CC(O)C(O)C(C)O2)CC(O)C1O,1,test
COC(=O)C(O)(C1CC(O)CC(=O)O1)C1(C2CC(O)CC(=O)O2)C(=O)NC(=O)NC1=O,1,test
Cn1cc(-c2ccccc2)c(=O)c(-c2cn(C)cc(-c3ccccc3)c2=O)c1,1,test
COP(=O)(OC)OC1(n2cncn2)C(=O)NC(=O)NC1=O,1,test
COCC(=O)c1cn(C)cc(C(=O)COS(C)(=O)=O)c1=O,1,test
COP(=O)(OC)Sc1cn(C)cc(-c2cn(C)cc(C3(SP(=O)(OC)OC)C(=O)NC(=O)NC3=O)c2=O)c1=O,1,test
Cn1cc(C(=O)CO)c(=O)c(-c2cn(C)cc(-n3cncn3)c2=O)c1,1,test
O=C1C(CO)C(=O)N(CO)N1CO,1,test
O=C1NC(=O)C(OC2(C(O)CO)C(=O)NC(=O)NC2=O)(C(O)CO)C(=O)N1,1,test
CNc1cn(C)cc(C2(C(=O)CO)C(=O)NC(=O)NC2=O)c1=O,1,test
CC1OC(C2C(=O)N(CO)N(C3CC(O)C(O)C(C)O3)C2=O)CC(O)C1O,1,test
NC(=O)C1(C2CC(O)CC(=O)O2)C(=O)NC(=O)NC1=O,1,test
CC(=O)C1(OC2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
CC(O)C1(OC2(C(=O)CO)C(=O)NC(=S)NC2=O)C(=O)NC(=O)NC1=O,1,test
O=C1C(CO)C(=O)N(C2(CO)C(=O)NC(=S)NC2=O)N1CO,1,test
Cc1cc(=O)n(C2(OC3(N(C)C)C(=O)NC(=O)NC3=O)C(=O)NC(=O)NC2=O)n1C,1,test
COP(=O)(OC)OC1(OC2(OS(C)(=O)=O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
COC1C(=O)N(CO)N(C2(OC)C(=O)NC(=S)NC2=O)C1=O,1,test
NC(=O)OC1(C(=O)CO)C(=O)NC(=O)NC1=O,1,test
Cn1c(=O)on(C(O)(n2cncn2)n2cncn2)c1=O,1,test
COC(=O)C(O)(c1ccccc1)c1ccc(O)cc1O,1,test
NC(=O)N1C(=O)C(c2ccccc2)C(=O)N1c1ccccc1,1,test
COP(=O)(OC)SC1(C(O)C(CO)OC=O)C(=O)NC(=S)NC1=O,1,test
O=C1NC(=O)C(C(=O)CO)(c2c(O)c3ccccc3oc2=O)C(=O)N1,1,test
O=C1NC(=O)C(C(=O)CO)(C(O)CO)C(=O)N1,1,test
Cc1cc(=O)n(C(O)CC(n2c(=O)cc(C)n2C)C2(n3c(=O)cc(C)n3C)C(=O)NC(=O)NC2=O)n1C,1,test
COc1cn(C)cc(Oc2cn(C)cc(OC=O)c2=O)c1=O,1,test
Cn1cc(C(=O)CO)c(=O)c(C(O)CO)c1,1,test
Cc1cc(=O)n(CC(O)(c2ccccc2)n2c(=O)cc(C)n2C)n1C,1,test
O=C1NC(=S)NC(=O)C1(c1ccccc1)c1ccccc1,1,test
Cn1cc(OC=O)c(=O)c(-c2cn(C)cc(C3(OC=O)C(=O)NC(=O)NC3=O)c2=O)c1,1,test
CC(=O)C1(OP(=O)(OC(N)=O)OC(N)=O)C(=O)NC(=O)NC1=O,1,test
Cn1c(=O)on(C(O)(c2c(O)c3ccccc3oc2=O)C2(C(=O)CO)C(=O)NC(=S)NC2=O)c1=O,1,test
Cc1cc(=O)n(C2(C(O)CO)C(=O)NC(=O)NC2=O)n1C,1,test
CC(=O)C1(OCCO)C(=O)NC(=S)NC1=O,1,test
Cc1cc(=O)n(-c2cn(C)cc(-n3cncn3)c2=O)n1C,1,test
COc1ccc(O)cc1O,1,test
CC1OC(SP(=O)(Sc2c(O)c3ccccc3oc2=O)SC2(C3CC(O)C(O)C(C)O3)C(=O)NC(=O)NC2=O)CC(O)C1O,1,test
O=C1CC(O)CC(OC(=O)C(O)(c2ccc(O)cc2O)c2ccc(O)cc2O)O1,1,test
COP(=O)(OC)SC1(OC=O)C(=O)NC(=S)NC1=O,1,test
OCCOCCO,1,test
Cc1c(N)c(=O)n(C(CC(O)C2(n3c(=O)c(N)c(C)n3C)C(=O)NC(=O)NC2=O)n2c(=O)c(N)c(C)n2C)n1C,1,test
NC(=O)C1(C(O)(C2CC(O)CC(=O)O2)C2CC(O)CC(=O)O2)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)SCCO,1,test
COc1cn(C)cc(Oc2cn(C)cc(-n3cncn3)c2=O)c1=O,1,test
COc1cn(C)cc(C(O)c2cn(C)cc(OC=O)c2=O)c1=O,1,test
CNCC(=O)C1(C(C)O)C(=O)NC(=O)NC1=O,1,test
CS(=O)(=O)OC(N)=O,1,test
COC1(C(C)=O)C(=O)NC(=S)NC1=O,1,test
CN(C)c1cn(C)cc(C2(OS(C)(=O)=O)C(=O)NC(=O)NC2=O)c1=O,1,test
COC1(c2cn(C)cc(OC=O)c2=O)C(=O)NC(=O)NC1=O,1,test
Cn1c(=O)on(C(O)C(CO)OC=O)c1=O,1,test
O=C1C(c2ccccc2)C(=O)N(C2(C(=O)CO)C(=O)NC(=S)NC2=O)N1c1ccccc1,1,test
CC(=O)c1cn(C)cc(C(N)=O)c1=O,1,test
Cn1c(=O)on(C(O)C2(C(O)n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)c1=O,1,test
CN(C)C(=O)C(O)(n1cncn1)n1cncn1,1,test
Cc1c(N)c(=O)n(C2(C3CC(O)CC(=O)O3)C(=O)NC(=O)NC2=O)n1C,1,test
COP(=O)(OC)OC1(Oc2cn(C)cc(C(C)=O)c2=O)C(=O)NC(=O)NC1=O,1,test
CC(O)C1(c2cn(C)cc(C3(C(C)O)C(=O)NC(=O)NC3=O)c2=O)C(=O)NC(=O)NC1=O,1,test
O=COC1C(=O)N(c2c(O)c3ccccc3oc2=O)N(C2(C3CC(O)CC(=O)O3)C(=O)NC(=S)NC2=O)C1=O,1,test
CN(C)C1(C(O)C(CO)OS(C)(=O)=O)C(=O)NC(=O)NC1=O,1,test
COP(=O)(OC)OC(CO)C(O)C1(C(=O)CO)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=O)C(C(CC(O)c2ccccc2)n2cncn2)(n2cncn2)C(=O)N1,1,test
O=C1NC(=O)C(OC2CC(O)CC(=O)O2)(c2ccccc2)C(=O)N1,1,test
Cc1cc(=O)n(C2(N3C(=O)C(C(O)CO)C(=O)N3C(O)CO)C(=O)NC(=O)NC2=O)n1C,1,test
O=C1C(CC(O)C(O)C(O)CO)C(=O)N(c2c(O)c3ccccc3oc2=O)N1CC(O)C(O)C(O)CO,1,test
CN(C)C1(C(O)C2(N(C)C)C(=O)NC(=O)NC2=O)C(=O)NC(=O)NC1=O,1,test
CN(C)C1(OCCO)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=S)NC(=O)C1(C(O)c1c(O)c2ccccc2oc1=O)C(O)c1c(O)c2ccccc2oc1=O,1,test
COP(=O)(OC)OC(CO)C(O)N1C(=O)C(C2CC(O)C(O)C(C)O2)C(=O)N1C1CC(O)C(O)C(C)O1,1,test
CS(=O)(=O)OC1C(=O)N(c2ccc(O)cc2O)N(c2ccc(O)cc2O)C1=O,1,test
CC(O)c1cn(C)cc(-c2cn(C)cc(-c3cn(C)cc(-c4ccc(O)cc4O)c3=O)c2=O)c1=O,1,test
CC(=O)C1(C(C)O)C(=O)NC(=S)NC1=O,1,test
CNc1cn(C)cc(Oc2cn(C)cc(NC)c2=O)c1=O,1,test
O=P(SCCO)(SCCO)Sc1ccccc1,1,test
COP(=O)(OC)Oc1c(O)c2ccccc2oc1=O,1,test
Cc1c(N)c(=O)n(-c2cn(C)cc(-c3cn(C)cc(-c4cn(C)cc(C(=O)CO)c4=O)c3=O)c2=O)n1C,1,test
COP(=O)(OC)SC(CO)C(O)C1(C(C)=O)C(=O)NC(=S)NC1=O,1,test
CC(O)C1(OC2(CO)C(=O)NC(=O)NC2=O)C(=O)NC(=S)NC1=O,1,test
COC(CO)C(O)C1(OC)C(=O)NC(=S)NC1=O,1,test
COC1(OC2(C3CC(O)C(O)C(C)O3)C(=O)NC(=S)NC2=O)C(=O)NC(=S)NC1=O,1,test
CNC1(c2cn(C)cc(-c3cn(C)cc(-c4ccccc4)c3=O)c2=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=S)NC(=O)C1(OCC(O)CO)OCC(O)CO,1,test
Cn1c(=O)on(C(CC(O)C2(n3oc(=O)n(C)c3=O)C(=O)NC(=O)NC2=O)n2oc(=O)n(C)c2=O)c1=O,1,test
COP(=O)(OC)OC1(OS(C)(=O)=O)C(=O)NC(=O)NC1=O,1,test
O=C1NC(=S)NC(=O)C1(SP(=O)(Sc1ccccc1)Sc1ccccc1)c1c(O)c2ccccc2oc1=O,1,test
O=C1NC(=O)C(OP(=O)(OC2CC(O)CC(=O)O2)OC2CC(O)CC(=O)O2)(C2CC(O)CC(=O)O2)C(=O)N1,1,test
O=C1CC(O)CC(OP(=O)(Oc2ccccc2)OC2CC(O)CC(=O)O2)O1,1,test
O=C1CC(O)CC(Oc2ccccc2)O1,1,test
O=C(CO)C1(C(O)(c2c(O)c3ccccc3oc2=O)c2c(O)c3ccccc3oc2=O)C(=O)NC(=S)NC1=O,1,test
O=COC1C(=O)N(c2ccccc2)N(C2(OC=O)C(=O)NC(=S)NC2=O)C1=O,1,test
O=C1NC(=O)C(OC2(n3cncn3)C(=O)NC(=O)NC2=O)(c2c(O)c3ccccc3oc2=O)C(=O)N1,1,test
